pixel_id,label,label_name,zone,timestep,date_str,longitude,latitude,B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,valid
0,0,Others,arkansas,10,2021-04-11,-93.61231286399018,33.83302396697251,474.0,696.0,524.0,1021.0,2201.0,2500.0,2604.0,2759.0,1528.0,831.0,1
1,0,Others,arkansas,10,2021-04-11,-91.9077596123734,36.211762839321004,410.0,648.0,756.0,1205.0,1704.0,1976.0,2026.0,2310.0,2465.0,1532.0,1
2,0,Others,arkansas,10,2021-04-11,-90.8742478779939,35.085724630677184,489.5,815.0,612.0,1115.5,1207.0,1272.5,1919.0,1268.5,695.5,426.5,1
3,0,Others,arkansas,10,2021-04-11,-91.54259444937881,33.67087805818893,401.5,526.0,655.5,883.0,1231.0,1389.5,1551.0,1605.0,1987.0,1186.5,1
4,0,Others,arkansas,10,2021-04-11,-90.72467838318799,34.9370534511554,390.5,810.0,426.0,1444.0,3475.5,3886.0,3990.0,4036.0,2156.5,1044.0,1
5,0,Others,arkansas,10,2021-04-11,-91.5996374699204,35.608544126034744,510.0,570.0,470.0,780.0,1253.0,1482.0,1610.0,1656.0,1010.0,548.0,1
6,0,Others,arkansas,10,2021-04-11,-91.78424126080697,33.73286181279318,274.0,534.0,392.0,989.5,2562.5,3023.0,3280.0,3344.0,1794.0,901.5,1
7,0,Others,arkansas,10,2021-04-11,-92.4692066649481,36.44307902498178,475.0,763.0,824.0,1394.0,2067.0,2426.0,2774.0,2787.0,2956.0,1760.0,1
8,0,Others,arkansas,10,2021-04-11,-91.8686828975142,35.492212296741265,508.5,748.0,1023.0,1236.5,1930.0,2152.5,2511.0,2510.0,2416.0,1475.5,1
9,0,Others,arkansas,10,2021-04-11,-89.94673734714048,33.71669213767903,294.0,660.0,330.0,1311.0,3489.0,3917.0,4252.0,4374.0,1779.0,778.0,1
10,0,Others,arkansas,10,2021-04-11,-94.23709114409532,34.029305856552625,385.5,761.5,485.5,1370.5,3121.5,3561.5,3706.0,4091.0,2058.5,1029.0,1
11,0,Others,arkansas,10,2021-04-11,-90.07519643276957,33.391052847185705,264.5,618.0,292.5,1098.0,2760.0,3191.5,3441.5,3471.5,1918.0,931.0,1
12,0,Others,arkansas,10,2021-04-11,-91.84667417305327,35.85917409030409,484.5,814.5,506.5,1356.5,3211.5,3570.0,3564.0,3872.5,2213.5,1115.0,1
13,0,Others,arkansas,10,2021-04-11,-92.1844407198822,34.99589310226523,285.0,606.0,407.0,1226.0,2665.0,2974.0,2877.0,3246.0,2141.0,1167.0,1
14,0,Others,arkansas,10,2021-04-11,-92.59137754358835,34.28981728894728,540.0,922.5,508.0,1235.5,2298.0,2811.5,3486.0,2900.0,1805.5,1006.5,1
15,0,Others,arkansas,10,2021-04-11,-94.21238747378203,33.23519514539097,290.5,439.5,324.0,701.0,1696.5,2026.0,2071.0,2230.5,1353.5,689.0,1
16,0,Others,arkansas,10,2021-04-11,-94.57485769092426,34.6424060379642,226.0,395.0,271.0,619.0,1709.0,1976.0,2074.0,2141.0,1414.0,664.0,1
17,0,Others,arkansas,10,2021-04-11,-89.75404871869685,33.34658624062179,242.5,537.0,247.5,990.0,2864.5,3358.5,3282.5,3630.5,1531.5,661.0,1
18,0,Others,arkansas,10,2021-04-11,-94.23933693230562,35.0174526690841,613.0,966.0,860.0,740.0,345.0,348.0,347.0,242.0,193.0,135.0,1
19,0,Others,arkansas,10,2021-04-11,-91.66027375159847,34.575032391655235,260.0,592.0,283.0,986.0,3056.0,3591.0,3876.0,3629.0,1560.0,746.0,1
20,0,Others,arkansas,10,2021-04-11,-92.61383542569135,35.8367162082011,468.0,828.0,574.0,1309.0,2243.0,2476.0,2604.0,2767.0,2320.0,1323.0,1
21,0,Others,arkansas,10,2021-04-11,-89.84837182352939,35.22676013028395,565.0,757.5,747.5,1108.0,2255.5,2574.5,1939.0,2812.5,1749.5,1137.0,1
22,0,Others,arkansas,10,2021-04-11,-91.55247591750413,35.58967950506823,816.0,1388.0,1006.0,1631.0,2580.0,2872.0,3288.0,3147.0,2169.0,1304.0,1
23,0,Others,arkansas,10,2021-04-11,-94.47783964023935,35.60225591904591,448.0,628.0,712.0,1064.0,1526.0,1741.0,2072.0,2095.0,2595.0,1628.0,1
24,0,Others,arkansas,10,2021-04-11,-89.73832820122475,35.155344065196445,1500.0,1846.0,1986.0,2313.5,2793.0,3120.5,3481.5,3140.0,3025.5,2277.5,1
25,0,Others,arkansas,10,2021-04-11,-92.19072892687105,33.59452125903878,223.0,472.0,338.0,935.0,2007.0,2325.0,2272.0,2634.0,1787.0,868.0,1
26,0,Others,arkansas,10,2021-04-11,-92.53747862654119,35.39833834955078,317.0,566.0,518.0,928.0,1748.0,2031.0,2258.0,2236.0,1607.0,890.0,1
27,0,Others,arkansas,10,2021-04-11,-93.77221298456347,36.362679807053084,428.0,606.0,752.0,1023.0,1430.0,1626.0,1928.0,1982.0,2462.0,1660.0,1
28,0,Others,arkansas,10,2021-04-11,-92.27786550943064,33.85413437614932,343.5,498.0,316.5,768.5,1984.5,2375.0,2484.5,2573.0,1414.0,655.0,1
29,0,Others,arkansas,10,2021-04-11,-94.2474217698627,33.79439640975537,259.0,417.0,293.5,687.5,1932.0,2341.5,2506.0,2592.0,1096.5,515.0,1
30,0,Others,arkansas,10,2021-04-11,-94.24562513929445,33.96956789015868,292.5,664.5,307.0,1105.5,2778.0,3185.5,3490.0,3413.0,1780.0,882.5,1
31,0,Others,arkansas,10,2021-04-11,-93.32889439185048,33.56397853937872,364.5,529.0,351.5,804.0,2085.5,2468.5,2536.0,2711.5,1251.0,574.0,1
32,0,Others,arkansas,10,2021-04-11,-89.93371177552075,34.946934919280714,813.5,1039.5,1041.0,1638.0,2527.5,2698.0,2676.5,2932.5,2854.5,2025.5,1
33,0,Others,arkansas,10,2021-04-11,-92.94441545024732,33.29133985064844,184.0,338.0,265.5,627.0,1591.0,1893.0,2022.5,2124.5,1197.0,548.5,1
34,0,Others,arkansas,10,2021-04-11,-92.32143380071044,35.986285703007006,509.0,478.0,678.0,1104.0,1421.0,1537.0,1152.0,1631.0,1897.0,1137.0,1
35,0,Others,arkansas,10,2021-04-11,-93.02122140703955,33.298077215279335,418.0,518.5,431.5,775.5,1504.5,1810.0,2006.0,2026.5,1348.5,735.5,1
36,0,Others,arkansas,10,2021-04-11,-94.17510738949107,35.33590543730447,1412.0,1742.0,1954.0,2611.0,2553.0,2669.0,2392.0,2783.0,3686.0,3785.0,1
37,0,Others,arkansas,10,2021-04-11,-93.33024186477667,33.17994875541762,518.0,902.0,896.0,1647.0,2682.0,2908.0,2910.0,3186.0,2789.0,1807.0,1
38,0,Others,arkansas,10,2021-04-11,-93.3935730923071,35.40103329540313,265.0,422.0,306.5,731.0,1638.5,1877.0,2000.0,2108.0,1355.5,710.0,1
39,0,Others,arkansas,10,2021-04-11,-91.3674229689755,35.93373425888601,803.0,1242.0,1108.0,1842.0,3947.0,4428.0,4616.0,4856.0,3209.0,1842.0,1
40,0,Others,arkansas,10,2021-04-11,-89.64086099289779,33.50109646949035,489.0,721.0,813.5,1231.5,2098.0,2401.5,2610.0,2725.0,2467.5,1472.0,1
41,0,Others,arkansas,10,2021-04-11,-92.45213867454983,34.99813889047553,1116.5,1388.0,1275.0,1677.5,2473.0,2705.0,3028.0,3003.0,2437.0,1608.5,1
42,0,Others,arkansas,10,2021-04-11,-93.68777134785623,34.04772131987708,673.5,1074.5,1126.0,1798.5,2721.5,2999.5,3452.0,3421.5,3649.5,2371.5,1
43,0,Others,arkansas,10,2021-04-11,-91.98950630322827,33.754421379612054,114.0,386.0,178.0,515.0,1738.0,2173.0,2437.0,2316.0,1236.0,585.0,1
44,0,Others,arkansas,10,2021-04-11,-93.83374758152566,35.43112685742114,446.0,924.0,533.5,1571.5,3395.5,3728.5,3904.0,4030.0,2222.0,1123.5,1
45,0,Others,arkansas,10,2021-04-11,-90.72467838318799,35.22316686914747,336.5,918.5,356.0,1433.5,4007.5,4664.0,4668.0,4921.0,1995.5,934.0,1
46,0,Others,arkansas,10,2021-04-11,-93.3387758599758,33.409917468152216,350.0,625.5,328.0,1040.0,2866.0,3393.0,3498.0,3540.0,1562.5,720.5,1
47,0,Others,arkansas,10,2021-04-11,-90.45069222153154,33.70321740841724,1030.0,1408.0,1742.0,2130.0,2257.0,2383.0,2598.0,2595.0,2898.0,1857.0,1
48,0,Others,arkansas,10,2021-04-11,-92.75621839822429,33.62686060926708,321.5,500.5,266.0,658.5,1574.0,1779.0,2014.0,1859.5,922.5,399.0,1
49,0,Others,arkansas,10,2021-04-11,-94.0978522750568,35.25685369230195,627.0,889.5,983.5,1385.0,2041.0,2248.0,2519.0,2557.5,3181.5,2090.5,1
50,0,Others,arkansas,10,2021-04-11,-90.58094793772887,35.05608022630124,749.5,1069.0,1088.0,1618.5,2269.0,2597.0,2911.0,2907.0,2747.5,1694.5,1
51,0,Others,arkansas,10,2021-04-11,-93.40884445213712,34.19459586883062,742.0,1268.0,1606.0,2211.0,2732.0,2955.0,2873.0,2984.0,3327.0,2370.0,1
52,0,Others,arkansas,10,2021-04-11,-94.40417778694155,33.49346078957533,308.0,534.0,318.0,819.0,2335.0,2747.0,2754.0,2941.0,1453.0,676.0,1
53,0,Others,arkansas,10,2021-04-11,-94.4270848266866,33.36949328036684,632.0,904.5,999.5,1577.0,2807.5,3091.0,3292.0,3676.5,3376.5,1991.0,1
54,0,Others,arkansas,10,2021-04-11,-93.64599968714467,34.32889400380648,275.0,585.0,344.0,1047.0,2262.0,2498.0,2708.0,2669.0,1994.0,1090.0,1
55,0,Others,arkansas,10,2021-04-11,-92.37533271775762,34.67025381177191,975.5,1036.0,954.0,1389.5,1821.0,1917.0,2622.0,2050.0,2057.5,1676.0,1
56,0,Others,arkansas,10,2021-04-11,-94.57126442978777,36.1080074240052,614.0,776.0,736.5,1193.5,2544.0,2951.5,2726.5,3049.0,1918.0,1236.5,1
57,0,Others,arkansas,10,2021-04-11,-89.92832188381603,35.681756821690485,344.0,724.5,354.0,1145.5,2618.5,2876.0,3010.0,3084.0,1718.0,884.5,1
58,0,Others,arkansas,10,2021-04-11,-90.53603217352288,35.35477005827098,547.0,830.0,776.0,863.0,518.0,523.0,510.0,328.0,396.0,290.0,1
59,0,Others,arkansas,10,2021-04-11,-89.9799750126529,34.12093401553282,401.0,524.5,413.5,784.5,1898.0,2220.5,2427.0,2462.5,1234.0,574.5,1
60,0,Others,arkansas,10,2021-04-11,-91.89608151367985,36.2050254746901,650.0,1058.0,1048.0,1827.0,2918.0,3267.0,3516.0,3640.0,3245.0,1932.0,1
61,0,Others,arkansas,10,2021-04-11,-92.17141514826248,34.179773666642646,279.0,618.0,458.0,905.0,2003.0,2161.0,2677.0,2629.0,1878.0,961.0,1
62,0,Others,arkansas,10,2021-04-11,-94.35881286509351,36.412985462963775,364.0,751.0,448.0,1433.0,4119.0,4773.0,5224.0,5166.0,2316.0,1120.0,1
63,0,Others,arkansas,10,2021-04-11,-90.55669342505763,36.176279385598285,2480.5,2841.0,2645.0,3047.0,4100.5,4222.0,4574.0,4345.5,3233.5,2179.5,1
64,0,Others,arkansas,10,2021-04-11,-94.47649216731317,34.2628678304237,262.0,418.0,401.0,763.5,1557.5,1826.5,2079.0,2120.0,1555.5,833.0,1
65,0,Others,arkansas,10,2021-04-11,-92.10493981723764,36.463291118874466,626.0,1014.0,944.0,1692.0,3021.0,3403.0,3516.0,3698.0,2949.0,1631.0,1
66,0,Others,arkansas,10,2021-04-11,-92.48941875884078,33.74543822677086,446.0,503.0,326.0,699.5,1978.5,2402.5,2558.5,2657.0,1164.5,536.0,1
67,0,Others,arkansas,10,2021-04-11,-93.81443380291708,33.61742829878382,948.0,1296.0,1438.0,1677.0,2690.0,3064.0,3140.0,3197.0,2732.0,1946.0,1
68,0,Others,arkansas,10,2021-04-11,-92.74858271830927,34.125425591953416,384.5,764.5,407.5,1264.5,2581.5,2787.5,3249.0,3223.0,2056.0,1089.5,1
69,0,Others,arkansas,10,2021-04-11,-91.23042988814728,33.48941837079679,333.5,571.5,331.5,906.0,2084.5,2351.5,2384.0,2437.5,1460.0,814.5,1
70,0,Others,arkansas,10,2021-04-11,-94.47739048259729,36.29306037253382,488.0,874.0,697.0,1702.0,3172.0,3510.0,3755.0,3769.0,2263.0,1239.0,1
71,0,Others,arkansas,10,2021-04-11,-92.04205774734926,35.998862116984675,712.0,1094.0,751.0,985.0,1440.0,1586.0,2299.0,1803.0,1321.0,897.0,1
72,0,Others,arkansas,10,2021-04-11,-90.14391755200472,33.88063467703084,1950.0,2168.0,2212.0,2736.5,3322.5,3600.5,3680.0,3707.5,3211.5,2352.5,1
73,0,Others,arkansas,10,2021-04-11,-91.5026194192355,34.58805796327497,293.0,600.0,362.0,1298.0,3021.0,3583.0,3796.0,3945.0,2337.0,1398.0,1
74,0,Others,arkansas,10,2021-04-11,-91.72719824026538,36.52033413941606,711.0,1010.0,1028.0,1634.0,2682.0,2967.0,3020.0,3311.0,3040.0,1805.0,1
75,0,Others,arkansas,10,2021-04-11,-93.01358572712454,35.649866629104245,292.0,498.0,506.0,978.0,1504.0,1745.0,1938.0,2001.0,2193.0,1330.0,1
76,0,Others,arkansas,10,2021-04-11,-91.777054738534,35.71499448720291,4014.0,3450.0,2656.0,3131.0,3660.5,3805.5,4276.0,3836.0,2875.5,2285.5,1
77,0,Others,arkansas,10,2021-04-11,-91.54573855287323,35.40462655653961,352.0,740.0,443.0,1270.0,2840.0,3189.0,3288.0,3461.0,1845.0,937.0,1
78,0,Others,arkansas,10,2021-04-11,-93.05445907255196,35.205649721107136,381.0,684.5,577.0,1432.5,2908.5,3430.5,2701.0,3621.0,2363.5,1280.0,1
79,0,Others,arkansas,10,2021-04-11,-90.5526510062791,36.12507541440347,405.0,952.0,460.0,1413.0,3141.0,3317.0,3776.0,3801.0,2221.0,1124.0,1
80,0,Others,arkansas,10,2021-04-11,-94.02329210647487,33.178601282491435,554.0,848.0,773.5,1297.5,2613.5,2940.5,3206.0,3241.0,2592.0,1428.0,1
81,0,Others,arkansas,10,2021-04-11,-92.15838957664275,35.66019725487162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
82,0,Others,arkansas,10,2021-04-11,-93.79332339374028,33.143566986410775,614.0,1056.0,896.0,1618.0,3636.0,4020.0,3979.0,4372.0,3093.0,1776.0,1
83,0,Others,arkansas,10,2021-04-11,-94.52814529615004,33.68165784159837,263.0,513.0,260.0,836.0,2100.0,2312.0,2358.0,2513.0,1281.0,686.0,1
84,0,Others,arkansas,10,2021-04-11,-90.25261370138318,35.50254292250864,286.0,625.5,342.0,1030.0,2443.5,2993.5,3402.0,3273.0,1744.5,925.5,1
85,0,Others,arkansas,10,2021-04-11,-90.76914498975191,34.95726554504809,289.0,668.0,375.0,1030.5,3055.5,3341.5,3818.0,3659.0,1724.5,799.0,1
86,0,Others,arkansas,10,2021-04-11,-92.69153969776768,33.28145838252313,144.0,474.0,183.0,865.0,3221.0,3738.0,3401.0,4052.0,1779.0,769.0,1
87,0,Others,arkansas,10,2021-04-11,-94.01655474184398,34.915493884336534,414.5,661.5,593.0,1245.5,2255.0,2595.0,2598.0,2874.0,2195.5,1235.5,1
88,0,Others,arkansas,10,2021-04-11,-93.96984234706976,35.25101464295518,261.5,446.5,317.0,806.5,1987.5,2339.0,2456.0,2684.5,1369.5,690.0,1
89,0,Others,arkansas,10,2021-04-11,-93.50765913339026,33.54331728784396,415.0,780.0,367.5,1146.0,3140.0,3753.0,3936.0,4010.5,1834.5,860.0,1
90,0,Others,arkansas,10,2021-04-11,-93.17079090184545,34.265562776276056,311.0,588.0,364.0,986.0,2766.0,3166.0,3220.0,3515.0,1651.0,729.0,1
91,0,Others,arkansas,10,2021-04-11,-94.55150149353715,35.90723395800448,494.0,628.0,764.0,1002.0,1647.0,1895.0,2192.0,2222.0,2289.0,1419.0,1
92,0,Others,arkansas,10,2021-04-11,-94.58878157782812,36.36717138347368,434.0,856.0,540.0,1307.0,2899.0,3341.0,3784.0,3626.0,2224.0,1127.0,1
93,0,Others,arkansas,10,2021-04-11,-94.19711611395199,34.440285099037304,360.0,659.5,515.0,1075.5,2086.0,2420.0,2819.0,2637.5,1940.5,1096.5,1
94,0,Others,arkansas,10,2021-04-11,-90.61553307616747,35.69837565444669,1234.0,1560.0,1960.0,2169.0,2360.0,2581.0,2976.0,2897.0,4054.0,3338.0,1
95,0,Others,arkansas,10,2021-04-11,-92.12560106877238,33.95070326919217,156.0,604.0,199.0,1153.0,3194.0,3517.0,3504.0,3614.0,1655.0,737.0,1
96,0,Others,arkansas,10,2021-04-11,-92.53523283833088,35.917564583771856,417.0,618.0,590.0,1069.0,1648.0,1883.0,2083.0,2207.0,2346.0,1435.0,1
97,0,Others,arkansas,10,2021-04-11,-93.34686069753288,35.4315760150632,513.0,935.5,650.0,1413.0,3211.0,3664.5,4072.0,4039.5,3029.5,1639.0,1
