pixel_id,label,label_name,zone,timestep,date_str,longitude,latitude,B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,valid
0,0,Others,arkansas,1,2021-01-11,-93.61231286399018,33.83302396697251,212.0,394.0,386.5,635.5,1500.0,1765.5,2098.0,2029.0,1195.0,605.0,1
1,0,Others,arkansas,1,2021-01-11,-91.9077596123734,36.211762839321004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2,0,Others,arkansas,1,2021-01-11,-90.8742478779939,35.085724630677184,401.0,520.0,637.0,807.0,555.0,596.0,723.0,461.0,470.0,395.0,1
3,0,Others,arkansas,1,2021-01-11,-91.54259444937881,33.67087805818893,364.0,558.5,805.0,993.0,1323.5,1517.5,1955.0,1833.0,1707.0,1007.5,1
4,0,Others,arkansas,1,2021-01-11,-90.72467838318799,34.9370534511554,614.0,685.0,1017.0,1234.0,1500.5,1771.0,2315.5,2273.0,2778.0,1863.0,1
5,0,Others,arkansas,1,2021-01-11,-91.5996374699204,35.608544126034744,402.0,472.0,628.0,910.0,1124.0,1332.0,1694.0,1695.0,2148.0,1316.0,1
6,0,Others,arkansas,1,2021-01-11,-91.78424126080697,33.73286181279318,187.5,328.5,341.0,669.0,1274.5,1532.0,1816.0,1789.0,1451.5,886.0,1
7,0,Others,arkansas,1,2021-01-11,-92.4692066649481,36.44307902498178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8,0,Others,arkansas,1,2021-01-11,-91.8686828975142,35.492212296741265,571.5,661.0,836.0,965.5,1275.0,1433.0,1722.0,1794.0,1875.0,1384.5,1
9,0,Others,arkansas,1,2021-01-11,-89.94673734714048,33.71669213767903,382.0,463.0,634.5,884.0,1107.0,1230.0,1491.0,1623.0,2217.0,1395.0,1
10,0,Others,arkansas,1,2021-01-11,-94.23709114409532,34.029305856552625,496.5,706.5,922.5,1463.0,2118.5,2391.5,2535.0,2820.5,2800.5,1735.5,1
11,0,Others,arkansas,1,2021-01-11,-90.07519643276957,33.391052847185705,339.5,439.5,586.0,904.5,1378.0,1541.5,1614.0,1871.0,2339.5,1545.0,1
12,0,Others,arkansas,1,2021-01-11,-91.84667417305327,35.85917409030409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
13,0,Others,arkansas,1,2021-01-11,-92.1844407198822,34.99589310226523,217.5,313.5,457.5,704.5,1011.5,1093.5,1121.0,1456.5,2192.0,1411.5,1
14,0,Others,arkansas,1,2021-01-11,-92.59137754358835,34.28981728894728,561.5,738.5,897.0,972.5,1127.5,1446.0,2196.5,1748.5,2137.0,1537.0,1
15,0,Others,arkansas,1,2021-01-11,-94.21238747378203,33.23519514539097,160.5,305.5,243.0,623.0,1510.0,1735.0,1949.0,1993.5,1186.5,613.5,1
16,0,Others,arkansas,1,2021-01-11,-94.57485769092426,34.6424060379642,107.0,250.5,175.5,598.0,1588.5,1772.5,1947.0,1993.5,1206.0,620.5,1
17,0,Others,arkansas,1,2021-01-11,-89.75404871869685,33.34658624062179,321.0,379.5,541.0,774.5,1058.0,1288.5,1538.0,1621.5,1960.5,1249.5,1
18,0,Others,arkansas,1,2021-01-11,-94.23933693230562,35.0174526690841,1060.0,1334.0,1408.0,1374.0,1287.0,1407.0,1570.0,1459.0,1489.0,1378.0,1
19,0,Others,arkansas,1,2021-01-11,-91.66027375159847,34.575032391655235,230.0,304.0,324.0,454.0,561.0,635.0,794.0,768.0,816.0,638.0,1
20,0,Others,arkansas,1,2021-01-11,-92.61383542569135,35.8367162082011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
21,0,Others,arkansas,1,2021-01-11,-89.84837182352939,35.22676013028395,478.5,598.5,816.5,809.5,918.5,1032.5,1198.0,1222.5,1474.5,1137.0,1
22,0,Others,arkansas,1,2021-01-11,-91.55247591750413,35.58967950506823,265.0,376.0,487.0,708.0,1134.0,1300.0,1476.0,1594.0,1714.0,1067.0,1
23,0,Others,arkansas,1,2021-01-11,-94.47783964023935,35.60225591904591,346.0,412.0,576.0,801.0,1030.0,1199.0,1420.0,1531.0,2184.0,1395.0,1
24,0,Others,arkansas,1,2021-01-11,-89.73832820122475,35.155344065196445,962.5,1317.0,1747.0,1799.5,1736.5,2007.5,2570.0,2054.5,2684.0,2001.5,1
25,0,Others,arkansas,1,2021-01-11,-92.19072892687105,33.59452125903878,148.5,235.5,360.0,632.0,1101.5,1296.5,1349.5,1616.0,1389.0,778.0,1
26,0,Others,arkansas,1,2021-01-11,-92.53747862654119,35.39833834955078,263.0,390.5,420.5,636.0,1275.5,1416.5,1566.5,1622.5,1374.5,825.5,1
27,0,Others,arkansas,1,2021-01-11,-93.77221298456347,36.362679807053084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
28,0,Others,arkansas,1,2021-01-11,-92.27786550943064,33.85413437614932,58.0,148.5,118.5,384.0,1098.5,1321.5,1378.0,1414.0,811.5,359.5,1
29,0,Others,arkansas,1,2021-01-11,-94.2474217698627,33.79439640975537,160.0,312.0,217.0,563.0,1858.0,2244.0,2554.0,2469.0,843.0,377.0,1
30,0,Others,arkansas,1,2021-01-11,-94.24562513929445,33.96956789015868,369.0,450.0,620.0,866.0,1104.0,1368.0,1610.0,1684.0,2192.0,1500.0,1
31,0,Others,arkansas,1,2021-01-11,-93.32889439185048,33.56397853937872,123.0,297.0,177.0,521.5,1607.0,1955.5,2191.5,2163.5,844.5,350.0,1
32,0,Others,arkansas,1,2021-01-11,-89.93371177552075,34.946934919280714,644.5,742.0,881.5,1419.0,1504.5,1667.5,1309.0,1692.0,2229.0,1769.0,1
33,0,Others,arkansas,1,2021-01-11,-92.94441545024732,33.29133985064844,97.0,235.0,156.0,443.0,1233.0,1489.0,1837.0,1620.0,822.5,379.0,1
34,0,Others,arkansas,1,2021-01-11,-92.32143380071044,35.986285703007006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
