pixel_id,label,label_name,zone,timestep,date_str,longitude,latitude,B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,valid
0,0,Others,arkansas,27,2021-09-28,-93.61231286399018,33.83302396697251,292.0,450.0,318.0,700.0,1690.0,2101.0,2310.0,2379.0,1300.0,605.0,1
1,0,Others,arkansas,27,2021-09-28,-91.9077596123734,36.211762839321004,382.0,514.0,328.0,848.0,1931.0,2326.0,2566.0,2882.0,1811.0,831.0,1
2,0,Others,arkansas,27,2021-09-28,-90.8742478779939,35.085724630677184,372.5,556.0,414.5,851.0,1174.0,1286.0,1573.0,1095.0,722.0,448.5,1
3,0,Others,arkansas,27,2021-09-28,-91.54259444937881,33.67087805818893,185.0,261.5,253.5,543.5,1011.0,1209.5,1253.5,1413.5,1103.0,593.0,1
4,0,Others,arkansas,27,2021-09-28,-90.72467838318799,34.9370534511554,283.0,471.0,309.0,924.5,2322.5,2877.5,3016.0,3076.5,1825.0,779.0,1
5,0,Others,arkansas,27,2021-09-28,-91.5996374699204,35.608544126034744,302.0,515.0,320.0,718.0,1780.0,2253.0,2455.0,2482.0,1688.0,735.0,1
6,0,Others,arkansas,27,2021-09-28,-91.78424126080697,33.73286181279318,236.0,326.0,207.0,345.0,801.0,990.0,968.0,1058.0,414.0,203.0,1
7,0,Others,arkansas,27,2021-09-28,-92.4692066649481,36.44307902498178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8,0,Others,arkansas,27,2021-09-28,-91.8686828975142,35.492212296741265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
9,0,Others,arkansas,27,2021-09-28,-89.94673734714048,33.71669213767903,147.5,294.0,190.0,593.5,1740.5,2079.5,2106.0,2355.0,1359.0,553.5,1
10,0,Others,arkansas,27,2021-09-28,-94.23709114409532,34.029305856552625,302.5,490.0,315.5,947.0,2552.5,3200.0,3243.5,3585.0,2258.0,1108.0,1
11,0,Others,arkansas,27,2021-09-28,-90.07519643276957,33.391052847185705,183.5,327.5,207.0,707.5,1876.5,2269.0,2404.0,2647.0,1564.5,694.0,1
12,0,Others,arkansas,27,2021-09-28,-91.84667417305327,35.85917409030409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
13,0,Others,arkansas,27,2021-09-28,-92.1844407198822,34.99589310226523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14,0,Others,arkansas,27,2021-09-28,-92.59137754358835,34.28981728894728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
15,0,Others,arkansas,27,2021-09-28,-94.21238747378203,33.23519514539097,241.0,348.0,194.0,598.0,1668.0,2044.0,2100.0,2301.0,1062.0,474.0,1
16,0,Others,arkansas,27,2021-09-28,-94.57485769092426,34.6424060379642,247.0,475.0,259.0,673.5,2016.0,2404.5,2561.0,2628.0,1359.0,625.0,1
17,0,Others,arkansas,27,2021-09-28,-89.75404871869685,33.34658624062179,175.5,329.5,188.0,657.5,1990.5,2498.0,2497.0,2914.5,1557.0,614.0,1
18,0,Others,arkansas,27,2021-09-28,-94.23933693230562,35.0174526690841,264.0,339.0,262.5,239.5,67.0,82.5,84.0,47.5,85.5,60.0,1
19,0,Others,arkansas,27,2021-09-28,-91.66027375159847,34.575032391655235,312.0,476.0,294.0,774.0,2104.0,2646.0,2880.0,3011.0,1620.0,659.0,1
20,0,Others,arkansas,27,2021-09-28,-92.61383542569135,35.8367162082011,320.0,502.0,345.0,932.0,1904.0,2249.0,2692.0,2582.0,1933.0,960.0,1
21,0,Others,arkansas,27,2021-09-28,-89.84837182352939,35.22676013028395,451.5,589.5,522.0,804.0,1556.0,1743.0,1379.5,2080.5,1310.0,752.0,1
22,0,Others,arkansas,27,2021-09-28,-91.55247591750413,35.58967950506823,267.0,342.0,224.0,642.0,1624.0,1988.0,2124.0,2354.0,1419.0,624.0,1
23,0,Others,arkansas,27,2021-09-28,-94.47783964023935,35.60225591904591,308.0,502.0,330.0,844.0,1963.0,2470.0,2825.0,2880.0,1733.0,741.0,1
24,0,Others,arkansas,27,2021-09-28,-89.73832820122475,35.155344065196445,845.0,1188.0,1335.0,1509.0,2123.0,2600.5,2788.0,2739.0,2723.0,2140.5,1
25,0,Others,arkansas,27,2021-09-28,-92.19072892687105,33.59452125903878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
26,0,Others,arkansas,27,2021-09-28,-92.53747862654119,35.39833834955078,297.0,420.0,269.0,664.0,1636.0,2116.0,2460.0,2397.0,1312.0,572.0,1
27,0,Others,arkansas,27,2021-09-28,-93.77221298456347,36.362679807053084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
28,0,Others,arkansas,27,2021-09-28,-92.27786550943064,33.85413437614932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
29,0,Others,arkansas,27,2021-09-28,-94.2474217698627,33.79439640975537,276.0,403.0,262.0,630.5,1917.0,2377.5,2489.0,2655.0,978.5,405.5,1
30,0,Others,arkansas,27,2021-09-28,-94.24562513929445,33.96956789015868,240.5,316.5,330.5,763.0,1442.0,1791.0,1413.0,2075.0,1952.0,1226.5,1
31,0,Others,arkansas,27,2021-09-28,-93.32889439185048,33.56397853937872,212.0,330.0,196.0,536.0,1691.0,2136.0,2177.0,2337.0,926.0,370.0,1
32,0,Others,arkansas,27,2021-09-28,-89.93371177552075,34.946934919280714,608.0,797.5,753.0,1302.5,2091.0,2284.5,2171.5,2521.5,2383.0,1648.0,1
33,0,Others,arkansas,27,2021-09-28,-92.94441545024732,33.29133985064844,1631.0,1900.0,1946.0,2363.5,3082.0,3336.0,3097.0,3596.5,3040.0,2903.0,1
34,0,Others,arkansas,27,2021-09-28,-92.32143380071044,35.986285703007006,218.0,186.0,99.0,220.0,546.0,641.0,637.0,749.0,432.0,161.0,1
35,0,Others,arkansas,27,2021-09-28,-93.02122140703955,33.298077215279335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
36,0,Others,arkansas,27,2021-09-28,-94.17510738949107,35.33590543730447,1497.0,1667.0,1748.0,2208.0,2611.0,2767.0,2530.0,2918.5,3044.5,2638.0,1
37,0,Others,arkansas,27,2021-09-28,-93.33024186477667,33.17994875541762,444.0,604.5,548.0,921.5,1554.5,1891.5,1749.5,2025.5,1702.0,1049.5,1
38,0,Others,arkansas,27,2021-09-28,-93.3935730923071,35.40103329540313,259.0,364.0,269.0,626.0,1552.0,1905.0,2030.0,2107.0,1125.0,499.0,1
39,0,Others,arkansas,27,2021-09-28,-91.3674229689755,35.93373425888601,717.0,867.0,1174.0,1443.0,1649.0,1835.0,1990.0,2138.0,3918.0,2877.0,1
40,0,Others,arkansas,27,2021-09-28,-89.64086099289779,33.50109646949035,240.0,460.0,318.0,926.0,2401.0,2888.0,2980.0,3189.0,1791.0,827.0,1
41,0,Others,arkansas,27,2021-09-28,-92.45213867454983,34.99813889047553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
42,0,Others,arkansas,27,2021-09-28,-93.68777134785623,34.04772131987708,425.5,580.5,568.5,863.0,1595.5,1855.0,1902.0,2101.5,2004.5,1118.5,1
43,0,Others,arkansas,27,2021-09-28,-91.98950630322827,33.754421379612054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
44,0,Others,arkansas,27,2021-09-28,-93.83374758152566,35.43112685742114,420.0,650.0,657.0,1218.0,2159.0,2560.0,2784.0,3003.0,2606.0,1491.0,1
45,0,Others,arkansas,27,2021-09-28,-90.72467838318799,35.22316686914747,341.5,547.0,309.0,1001.5,2811.0,3145.5,3750.0,3679.0,1899.5,789.5,1
46,0,Others,arkansas,27,2021-09-28,-93.3387758599758,33.409917468152216,316.0,427.0,277.5,694.5,1835.0,2476.5,2647.0,2869.0,1589.5,679.0,1
47,0,Others,arkansas,27,2021-09-28,-90.45069222153154,33.70321740841724,355.0,548.0,552.0,1151.0,1803.0,1895.0,1974.0,2178.0,1822.0,999.0,1
48,0,Others,arkansas,27,2021-09-28,-92.75621839822429,33.62686060926708,1860.0,1936.0,1866.0,2256.0,3038.0,3303.0,3440.0,3475.0,2798.0,2365.0,1
49,0,Others,arkansas,27,2021-09-28,-94.0978522750568,35.25685369230195,348.0,431.5,540.5,739.5,969.5,1078.5,1183.0,1320.0,1959.5,1235.5,1
50,0,Others,arkansas,27,2021-09-28,-90.58094793772887,35.05608022630124,442.5,677.0,683.0,1128.5,2075.0,2396.5,2485.0,2628.0,2240.5,1185.5,1
51,0,Others,arkansas,27,2021-09-28,-93.40884445213712,34.19459586883062,526.0,911.0,1072.0,1468.0,2138.0,2265.0,2189.0,2401.0,2578.0,1856.0,1
52,0,Others,arkansas,27,2021-09-28,-94.40417778694155,33.49346078957533,259.0,376.0,214.0,596.0,1816.5,2238.5,2480.5,2501.0,1144.5,482.0,1
53,0,Others,arkansas,27,2021-09-28,-94.4270848266866,33.36949328036684,824.0,906.0,908.0,1402.0,2294.0,2790.0,2298.0,3201.0,2852.0,1659.0,1
54,0,Others,arkansas,27,2021-09-28,-93.64599968714467,34.32889400380648,230.0,394.0,259.0,819.0,1912.5,2321.0,2458.0,2735.0,1838.5,788.0,1
55,0,Others,arkansas,27,2021-09-28,-92.37533271775762,34.67025381177191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
56,0,Others,arkansas,27,2021-09-28,-94.57126442978777,36.1080074240052,491.0,591.0,621.5,962.0,1627.0,2068.5,1689.0,2297.5,1941.0,1154.0,1
57,0,Others,arkansas,27,2021-09-28,-89.92832188381603,35.681756821690485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
58,0,Others,arkansas,27,2021-09-28,-90.53603217352288,35.35477005827098,533.0,730.0,808.0,904.0,550.0,623.0,593.0,467.0,366.0,196.0,1
59,0,Others,arkansas,27,2021-09-28,-89.9799750126529,34.12093401553282,224.5,386.0,295.0,662.0,1693.5,2067.5,2073.0,2177.0,1327.0,625.5,1
60,0,Others,arkansas,27,2021-09-28,-91.89608151367985,36.2050254746901,511.0,718.0,528.0,1151.0,2589.0,3097.0,3409.0,3469.0,2420.0,1187.0,1
61,0,Others,arkansas,27,2021-09-28,-92.17141514826248,34.179773666642646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
