pixel_id,label,label_name,zone,timestep,date_str,longitude,latitude,B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,valid
0,0,Others,arkansas,32,2021-11-17,-93.61231286399018,33.83302396697251,151.0,351.0,354.0,636.0,1639.0,1999.0,2429.0,2225.0,1114.0,535.0,1
1,0,Others,arkansas,32,2021-11-17,-91.9077596123734,36.211762839321004,182.0,364.0,487.0,750.0,1186.0,1432.0,1613.0,1801.0,1895.0,1122.0,1
2,0,Others,arkansas,32,2021-11-17,-90.8742478779939,35.085724630677184,217.5,373.0,449.0,647.5,534.5,473.5,825.5,569.0,543.5,422.5,1
3,0,Others,arkansas,32,2021-11-17,-91.54259444937881,33.67087805818893,243.0,417.0,561.0,923.0,1457.0,1636.0,1998.0,2008.0,1888.0,1136.0,1
4,0,Others,arkansas,32,2021-11-17,-90.72467838318799,34.9370534511554,291.0,515.5,768.0,1158.5,1551.0,1771.0,2565.5,2417.0,2299.0,1342.0,1
5,0,Others,arkansas,32,2021-11-17,-91.5996374699204,35.608544126034744,317.0,430.0,585.0,898.0,1207.0,1458.0,1843.0,1664.0,1876.0,1125.0,1
6,0,Others,arkansas,32,2021-11-17,-91.78424126080697,33.73286181279318,92.5,251.0,209.0,715.0,1512.0,1779.0,2014.0,2163.5,1212.0,564.5,1
7,0,Others,arkansas,32,2021-11-17,-92.4692066649481,36.44307902498178,256.0,447.0,750.0,970.0,1247.0,1585.0,1959.0,2146.0,2409.0,1362.0,1
8,0,Others,arkansas,32,2021-11-17,-91.8686828975142,35.492212296741265,139.0,257.5,456.0,710.0,1110.5,1124.5,1496.0,1508.0,1445.0,836.5,1
9,0,Others,arkansas,32,2021-11-17,-89.94673734714048,33.71669213767903,155.5,306.0,435.5,614.0,942.0,1062.5,1278.5,1472.5,1455.0,833.5,1
10,0,Others,arkansas,32,2021-11-17,-94.23709114409532,34.029305856552625,255.0,503.0,775.0,1279.5,1914.0,2337.0,2803.0,2837.0,2757.5,1521.5,1
11,0,Others,arkansas,32,2021-11-17,-90.07519643276957,33.391052847185705,199.5,373.0,517.5,1023.0,1515.0,1754.5,1794.0,2194.0,1745.0,981.5,1
12,0,Others,arkansas,32,2021-11-17,-91.84667417305327,35.85917409030409,412.5,725.0,866.0,1425.0,2384.5,2810.0,3249.5,3278.5,2771.0,1589.0,1
13,0,Others,arkansas,32,2021-11-17,-92.1844407198822,34.99589310226523,50.0,168.0,399.0,986.0,1378.0,1571.0,1568.0,1995.0,1623.0,853.0,1
14,0,Others,arkansas,32,2021-11-17,-92.59137754358835,34.28981728894728,381.5,729.0,896.0,1271.5,1855.5,2212.5,3426.0,2713.5,2767.0,1629.5,1
15,0,Others,arkansas,32,2021-11-17,-94.21238747378203,33.23519514539097,167.0,320.0,260.0,694.0,1605.0,1930.0,2060.0,2248.0,1154.0,527.0,1
