pixel_id,label,label_name,zone,timestep,date_str,longitude,latitude,B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,valid
39,0,Others,arkansas,17,2021-06-20,-91.3674229689755,35.93373425888601,521.5,874.0,532.0,1248.5,3596.5,4356.0,4460.5,4713.0,2603.0,1274.0,1
40,0,Others,arkansas,17,2021-06-20,-89.64086099289779,33.50109646949035,1562.0,1598.0,1266.0,2295.0,3768.0,4202.0,4219.0,4507.0,3265.0,2049.0,1
41,0,Others,arkansas,17,2021-06-20,-92.45213867454983,34.99813889047553,286.5,536.5,231.5,840.5,2888.5,3547.0,3926.5,3859.5,1675.0,652.5,1
42,0,Others,arkansas,17,2021-06-20,-93.68777134785623,34.04772131987708,667.0,1031.0,949.0,1677.5,2982.5,3431.0,3712.5,3806.5,3586.5,2124.0,1
43,0,Others,arkansas,17,2021-06-20,-91.98950630322827,33.754421379612054,194.0,382.0,170.5,567.5,2154.5,2764.0,3217.0,3096.0,1274.0,538.5,1
44,0,Others,arkansas,17,2021-06-20,-93.83374758152566,35.43112685742114,585.5,986.5,705.0,1459.0,3077.0,3567.0,3744.0,3910.5,2652.0,1442.5,1
45,0,Others,arkansas,17,2021-06-20,-90.72467838318799,35.22316686914747,223.0,509.5,208.0,912.0,3802.5,4852.5,5142.0,5315.5,2084.0,848.5,1
46,0,Others,arkansas,17,2021-06-20,-93.3387758599758,33.409917468152216,182.5,400.0,184.0,747.5,2873.0,3681.0,3834.5,3962.5,1674.5,680.0,1
47,0,Others,arkansas,17,2021-06-20,-90.45069222153154,33.70321740841724,1232.0,1306.0,1102.0,1119.0,680.0,718.0,556.0,496.0,270.0,240.0,1
48,0,Others,arkansas,17,2021-06-20,-92.75621839822429,33.62686060926708,190.0,400.0,193.0,719.0,2871.0,3654.0,3711.0,3959.0,1572.0,637.0,1
49,0,Others,arkansas,17,2021-06-20,-94.0978522750568,35.25685369230195,511.5,797.0,578.0,1153.5,2399.0,2750.0,2973.5,3049.0,2379.5,1218.5,1
50,0,Others,arkansas,17,2021-06-20,-90.58094793772887,35.05608022630124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
51,0,Others,arkansas,17,2021-06-20,-93.40884445213712,34.19459586883062,1194.0,1571.0,1872.0,2248.5,3282.5,3627.5,3420.5,3713.5,3008.0,2126.0,1
52,0,Others,arkansas,17,2021-06-20,-94.40417778694155,33.49346078957533,236.0,408.0,233.5,684.5,2340.5,2882.0,2950.0,3079.5,1411.5,611.5,1
53,0,Others,arkansas,17,2021-06-20,-94.4270848266866,33.36949328036684,726.0,1063.5,777.0,1517.5,3579.0,4064.5,4226.0,4380.0,3023.0,1762.5,1
54,0,Others,arkansas,17,2021-06-20,-93.64599968714467,34.32889400380648,281.5,440.0,225.5,682.0,2216.0,2760.0,2767.5,2978.5,1304.0,558.5,1
55,0,Others,arkansas,17,2021-06-20,-92.37533271775762,34.67025381177191,737.0,950.0,859.5,1346.0,1810.0,2068.5,2891.5,2101.5,2071.0,1604.5,1
56,0,Others,arkansas,17,2021-06-20,-94.57126442978777,36.1080074240052,609.0,747.5,690.0,1067.0,2592.5,3258.0,3065.5,3442.5,2253.0,1274.0,1
57,0,Others,arkansas,17,2021-06-20,-89.92832188381603,35.681756821690485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
58,0,Others,arkansas,17,2021-06-20,-90.53603217352288,35.35477005827098,444.0,730.0,592.0,910.0,351.0,670.0,542.0,294.0,446.0,250.0,1
59,0,Others,arkansas,17,2021-06-20,-89.9799750126529,34.12093401553282,446.5,621.5,481.0,923.5,2021.5,2492.5,2559.0,2792.0,1777.5,907.0,1
60,0,Others,arkansas,17,2021-06-20,-91.89608151367985,36.2050254746901,433.0,763.5,462.0,1243.0,3388.0,4139.0,4395.5,4541.5,2447.5,1205.5,1
61,0,Others,arkansas,17,2021-06-20,-92.17141514826248,34.179773666642646,201.0,410.0,277.0,710.0,2068.0,2471.0,2898.0,2866.0,1650.0,764.0,1
62,0,Others,arkansas,17,2021-06-20,-94.35881286509351,36.412985462963775,398.0,698.0,470.0,1152.0,3137.0,3971.0,4043.0,4419.0,2356.0,1177.0,1
63,0,Others,arkansas,17,2021-06-20,-90.55669342505763,36.176279385598285,166.0,342.0,152.0,645.0,2902.0,3734.0,3940.0,4119.0,1484.0,577.0,1
64,0,Others,arkansas,17,2021-06-20,-94.47649216731317,34.2628678304237,1013.0,1025.5,728.0,1187.0,2310.5,2734.5,2934.0,3014.0,1851.5,910.0,1
65,0,Others,arkansas,17,2021-06-20,-92.10493981723764,36.463291118874466,515.0,888.0,636.5,1464.0,3379.5,4008.5,4150.5,4427.0,2800.5,1375.5,1
66,0,Others,arkansas,17,2021-06-20,-92.48941875884078,33.74543822677086,282.0,426.5,244.0,631.0,2024.5,2512.0,2681.5,2704.0,1017.5,453.5,1
67,0,Others,arkansas,17,2021-06-20,-93.81443380291708,33.61742829878382,1507.0,1548.0,1304.0,1693.0,3107.0,3685.0,4146.5,4003.5,2614.5,1604.5,1
68,0,Others,arkansas,17,2021-06-20,-92.74858271830927,34.125425591953416,282.0,517.5,281.0,964.5,3233.5,4032.5,4131.5,4274.0,2021.0,937.0,1
69,0,Others,arkansas,17,2021-06-20,-91.23042988814728,33.48941837079679,246.0,534.0,215.0,942.0,3957.0,4814.0,4860.0,5323.0,2328.0,977.0,1
70,0,Others,arkansas,17,2021-06-20,-94.47739048259729,36.29306037253382,595.0,905.0,968.0,1568.0,2502.0,2911.0,3017.0,3267.0,3398.0,2195.0,1
71,0,Others,arkansas,17,2021-06-20,-92.04205774734926,35.998862116984675,237.0,516.0,261.0,876.0,2270.0,2752.0,3184.0,3077.0,1622.0,778.0,1
72,0,Others,arkansas,17,2021-06-20,-90.14391755200472,33.88063467703084,501.0,770.0,399.5,1116.5,3713.0,4664.5,4594.0,5049.5,2077.0,866.5,1
73,0,Others,arkansas,17,2021-06-20,-91.5026194192355,34.58805796327497,378.5,689.0,435.5,1391.0,3232.5,3768.0,3998.0,3904.0,2967.0,1801.0,1
74,0,Others,arkansas,17,2021-06-20,-91.72719824026538,36.52033413941606,399.0,749.0,556.0,1200.0,2578.0,2948.0,3220.0,3328.0,2391.0,1255.0,1
75,0,Others,arkansas,17,2021-06-20,-93.01358572712454,35.649866629104245,307.5,405.5,288.0,611.5,1398.5,1649.5,1601.0,1812.0,1175.0,571.5,1
76,0,Others,arkansas,17,2021-06-20,-91.777054738534,35.71499448720291,155.0,418.0,174.0,719.0,3140.0,4098.0,4047.0,4417.0,1671.0,641.0,1
77,0,Others,arkansas,17,2021-06-20,-91.54573855287323,35.40462655653961,174.0,426.0,194.0,756.0,3200.0,3920.0,4307.0,4334.0,1688.0,662.0,1
78,0,Others,arkansas,17,2021-06-20,-93.05445907255196,35.205649721107136,1715.0,1793.0,1463.0,2212.0,3873.0,4524.5,4790.0,4661.0,3084.5,2268.5,1
79,0,Others,arkansas,17,2021-06-20,-90.5526510062791,36.12507541440347,274.0,647.0,324.0,1005.0,2858.0,3294.0,3680.0,3638.0,1816.0,798.0,1
80,0,Others,arkansas,17,2021-06-20,-94.02329210647487,33.178601282491435,389.5,766.0,584.5,1201.5,3047.5,3544.5,3460.5,3900.0,2372.0,1218.5,1
81,0,Others,arkansas,17,2021-06-20,-92.15838957664275,35.66019725487162,220.0,542.0,198.0,934.0,3187.0,3886.0,4023.0,4146.0,1898.0,766.0,1
82,0,Others,arkansas,17,2021-06-20,-93.79332339374028,33.143566986410775,670.0,993.0,997.0,1601.5,2985.5,3447.5,3724.0,3894.0,3521.5,2006.0,1
83,0,Others,arkansas,17,2021-06-20,-94.52814529615004,33.68165784159837,310.5,418.0,226.0,607.5,2049.5,2645.5,2583.0,2881.0,1151.0,509.0,1
84,0,Others,arkansas,17,2021-06-20,-90.25261370138318,35.50254292250864,161.0,483.5,183.5,924.0,3604.5,4277.5,4532.0,4674.0,2122.0,963.0,1
85,0,Others,arkansas,17,2021-06-20,-90.76914498975191,34.95726554504809,5374.0,5482.0,5644.0,6438.0,6777.0,6901.0,6321.5,6924.0,6336.5,6084.0,1
86,0,Others,arkansas,17,2021-06-20,-92.69153969776768,33.28145838252313,233.0,465.0,287.0,734.5,2447.5,3129.0,3056.5,3359.0,1593.5,797.5,1
87,0,Others,arkansas,17,2021-06-20,-94.01655474184398,34.915493884336534,348.5,617.5,369.5,1177.5,2840.0,3312.5,3606.0,3871.5,2245.0,1125.5,1
88,0,Others,arkansas,17,2021-06-20,-93.96984234706976,35.25101464295518,264.5,451.5,269.0,748.0,2454.5,3052.0,3001.0,3301.0,1441.0,618.0,1
89,0,Others,arkansas,17,2021-06-20,-93.50765913339026,33.54331728784396,382.0,623.0,288.5,966.5,3576.5,4456.0,4776.0,4932.5,2065.0,877.5,1
90,0,Others,arkansas,17,2021-06-20,-93.17079090184545,34.265562776276056,219.0,443.5,237.5,715.5,2702.5,3378.0,3586.0,3706.0,1467.5,581.5,1
91,0,Others,arkansas,17,2021-06-20,-94.55150149353715,35.90723395800448,326.0,544.0,277.0,781.0,2720.0,3387.0,3991.0,3750.0,1779.0,762.0,1
92,0,Others,arkansas,17,2021-06-20,-94.58878157782812,36.36717138347368,713.0,1017.0,1315.0,1858.0,2414.0,2727.5,2902.5,3214.5,4112.0,2733.0,1
93,0,Others,arkansas,17,2021-06-20,-94.19711611395199,34.440285099037304,2029.0,2202.0,2106.0,2721.5,4112.0,4546.5,4742.5,4767.0,3188.0,2453.0,1
94,0,Others,arkansas,17,2021-06-20,-90.61553307616747,35.69837565444669,2088.0,2662.0,3032.0,3665.0,4715.0,5017.0,4964.0,5364.0,5520.0,4598.0,1
95,0,Others,arkansas,17,2021-06-20,-92.12560106877238,33.95070326919217,211.0,456.5,183.5,833.0,2952.5,3625.0,3664.0,3930.0,1808.0,733.5,1
96,0,Others,arkansas,17,2021-06-20,-92.53523283833088,35.917564583771856,1775.0,1770.5,1463.5,2175.0,3924.5,4666.0,4758.0,4844.0,3080.5,2584.0,1
97,0,Others,arkansas,17,2021-06-20,-93.34686069753288,35.4315760150632,613.5,900.0,499.0,1078.0,2905.0,3462.0,3603.0,3657.5,1969.5,921.0,1
98,0,Others,arkansas,17,2021-06-20,-93.88405323743635,36.27284827864113,288.0,489.0,238.0,816.0,2910.0,3853.0,4188.0,3989.0,1745.0,743.0,1
99,0,Others,arkansas,17,2021-06-20,-93.50765913339026,33.25765302749396,262.0,427.5,247.5,644.5,1996.5,2460.5,2502.5,2701.0,1218.0,543.5,1
100,0,Others,arkansas,17,2021-06-20,-91.64724817997873,36.42960429571999,331.5,441.0,406.5,859.0,1391.0,1387.0,655.0,1526.0,1362.0,855.0,1
101,0,Others,arkansas,17,2021-06-20,-93.53236280370355,35.178251104941495,369.0,543.0,333.5,877.0,2646.5,3258.0,3208.0,3484.0,1713.5,780.0,1
102,0,Others,arkansas,17,2021-06-20,-93.7048393382545,35.67187535356517,260.0,291.0,172.0,289.0,738.0,911.0,812.0,1020.0,335.0,225.0,1
103,0,Others,arkansas,17,2021-06-20,-93.60198223822282,33.657403328927145,183.0,406.0,207.0,698.0,3062.0,3863.0,4253.0,4268.0,1878.0,804.0,1
104,0,Others,arkansas,17,2021-06-20,-92.45932519682279,35.3188374469062,148.0,375.0,152.0,697.0,2948.0,3540.0,3641.0,3770.0,1583.0,634.0,1
105,0,Others,arkansas,17,2021-06-20,-94.40552525986773,34.017627757859074,3732.0,3520.0,3152.0,3766.0,4577.0,4878.0,4936.0,5107.0,3837.0,3188.0,1
106,0,Others,arkansas,17,2021-06-20,-93.29610588398012,35.719486063623506,389.5,568.0,261.5,885.0,3438.0,4213.0,4080.0,4556.5,2039.0,807.0,1
107,0,Others,arkansas,17,2021-06-20,-92.77912543796933,34.27544424440138,320.5,506.0,402.0,1179.0,2512.0,3127.0,3048.0,3362.5,2625.0,1448.0,1
108,0,Others,arkansas,17,2021-06-20,-94.10234385147739,35.90049659337359,359.0,549.0,320.5,851.5,2949.0,3796.5,3875.5,4119.0,1836.5,786.0,1
109,0,Others,arkansas,17,2021-06-20,-92.92734745984906,34.346411151846816,202.0,444.0,234.5,699.5,2417.0,2827.5,3028.5,2974.5,1427.0,622.0,1
110,0,Others,arkansas,17,2021-06-20,-93.36707279142556,34.59614280083204,601.0,662.0,592.0,573.0,528.0,555.0,525.0,527.0,476.0,431.0,1
111,0,Others,arkansas,17,2021-06-20,-94.31973615023432,35.50883112949748,417.0,571.0,396.0,1069.0,2952.0,3746.0,3900.0,4075.0,2293.0,1114.0,1
112,0,Others,arkansas,17,2021-06-20,-93.48295546307698,33.48492679437619,248.0,426.0,257.0,663.0,2174.0,2772.0,2902.0,2916.0,1209.0,510.0,1
113,0,Others,arkansas,17,2021-06-20,-92.81146478819764,35.43561843384174,329.0,672.0,380.0,1212.0,3358.0,4033.0,3979.0,4339.0,2431.0,1166.0,1
114,0,Others,arkansas,17,2021-06-20,-92.2625941496006,35.18453931193033,273.0,629.5,346.5,936.0,2853.5,3374.5,3556.0,3546.0,1677.0,817.0,1
115,0,Others,arkansas,17,2021-06-20,-94.34713476639996,35.56093341597641,923.5,1020.0,1065.0,1280.0,2879.0,3576.0,2448.0,3495.5,2514.5,1444.5,1
116,0,Others,arkansas,17,2021-06-20,-94.13827646284217,36.355493284780124,1487.0,1671.0,1827.0,1777.5,2538.0,2635.0,2212.0,2869.0,2585.5,2036.0,1
117,0,Others,arkansas,17,2021-06-20,-94.28739680000601,35.42528780807436,387.0,750.0,398.0,1186.0,3362.5,3976.5,3975.5,4338.5,2209.5,1034.5,1
118,0,Others,arkansas,17,2021-06-20,-92.65470877111878,34.34236873306828,235.0,466.5,233.5,731.5,2174.5,2751.5,3358.0,3035.5,1570.5,696.5,1
119,0,Others,arkansas,17,2021-06-20,-92.70995516109213,34.53460820386986,527.0,751.5,545.0,1235.5,3175.0,3921.0,4028.0,4222.0,2275.5,1222.5,1
120,0,Others,arkansas,17,2021-06-20,-94.17600570477519,36.46194364594829,477.0,825.5,788.0,1458.0,2773.0,3254.0,3321.5,3703.5,2969.0,1677.5,1
121,0,Others,arkansas,17,2021-06-20,-94.47244974853463,36.15067740000087,334.0,697.0,356.0,1159.0,3085.0,3702.0,3795.0,3993.0,1983.0,992.0,1
122,0,Others,arkansas,17,2021-06-20,-91.96435347527293,35.6525615749566,199.0,426.0,212.0,774.0,2839.0,3621.0,3923.0,3839.0,1762.0,785.0,1
123,0,Others,arkansas,17,2021-06-20,-91.29106616982534,34.95501975683779,1142.0,1422.0,2028.0,2423.0,2578.0,2865.0,2944.0,3303.0,4527.0,3575.0,1
124,0,Others,arkansas,17,2021-06-20,-90.88323103083508,34.482056759748865,435.0,513.0,458.0,574.0,1277.0,1561.0,1544.0,1702.0,1187.0,732.0,1
125,0,Others,arkansas,17,2021-06-20,-94.60090883416372,36.173135282103864,529.0,857.0,661.0,1122.5,2627.5,3207.0,3332.5,3372.0,2378.0,1425.0,1
126,0,Others,arkansas,17,2021-06-20,-94.30087152926781,33.60709767301645,770.5,944.0,1100.0,1251.5,2421.0,2834.5,2117.0,3011.0,2615.5,1960.5,1
127,0,Others,arkansas,17,2021-06-20,-92.53702946889912,36.44936723197062,238.0,466.0,251.0,814.0,2990.0,3786.0,3948.0,4116.0,1901.0,786.0,1
128,0,Others,arkansas,17,2021-06-20,-92.84110919257358,34.21660459329154,301.0,478.5,276.5,896.5,2882.5,3787.5,3611.5,3965.5,1655.0,779.0,1
129,0,Others,arkansas,17,2021-06-20,-91.80580082762583,36.38603600444019,419.5,740.0,706.0,1309.0,2687.5,3112.0,3236.0,3553.5,2710.5,1494.0,1
130,0,Others,arkansas,17,2021-06-20,-93.11195125073561,33.34658624062179,164.0,382.0,228.0,711.0,2240.0,2757.0,2874.0,2955.0,1210.0,491.0,1
131,0,Others,arkansas,17,2021-06-20,-92.27292477536798,34.94109586993394,479.0,663.0,446.0,1061.0,2914.0,3535.0,3580.0,3838.5,2291.0,1224.0,1
132,0,Others,arkansas,17,2021-06-20,-92.60979300691281,36.471375956431544,321.5,396.5,256.5,550.0,1730.0,2140.5,1731.5,2207.5,957.0,418.5,1
133,0,Others,arkansas,17,2021-06-20,-93.89393470556166,34.389081127842495,586.0,941.0,762.0,1201.0,3333.0,4063.0,4176.0,4274.0,2283.0,1176.0,1
134,0,Others,arkansas,17,2021-06-20,-92.06900720587285,35.12165724204196,310.0,642.0,502.0,1158.0,2252.0,2580.0,2832.0,2909.0,2335.0,1240.0,1
135,0,Others,arkansas,17,2021-06-20,-94.17286160128077,34.9047141009271,582.0,814.5,695.0,1317.0,2774.5,3238.5,3403.5,3454.0,2228.5,1175.5,1
136,0,Others,arkansas,17,2021-06-20,-94.04125841215726,34.79736542447482,450.5,829.0,398.0,1304.0,3943.0,4668.5,4588.0,4989.0,2190.0,1003.0,1
137,0,Others,arkansas,17,2021-06-20,-92.90578789303018,34.63072793927064,496.0,521.0,426.5,415.0,374.5,381.0,402.5,368.0,359.5,309.5,1
138,0,Others,arkansas,17,2021-06-20,-93.36797110670967,33.66548816648422,455.5,776.5,555.0,1198.0,2973.5,3524.0,3750.5,3966.5,2710.0,1377.5,1
139,0,Others,arkansas,17,2021-06-20,-91.26321839601763,33.35916265459946,1498.0,1438.0,1228.0,1735.0,2014.5,2218.5,1986.0,2408.0,2119.5,2013.5,1
140,0,Others,arkansas,17,2021-06-20,-93.19414709923255,35.26493852985903,815.0,1057.0,976.5,928.5,503.5,518.0,527.0,449.0,346.5,287.0,1
141,0,Others,arkansas,17,2021-06-20,-90.11157820177641,34.52787083923896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
142,0,Others,arkansas,17,2021-06-20,-91.19719222263485,35.689392501605504,2136.0,2670.0,3090.0,3593.0,3760.0,3912.0,3936.0,4206.0,4422.0,3473.0,1
143,0,Others,arkansas,17,2021-06-20,-93.71741575223217,34.31047854048204,597.0,851.5,591.0,1188.0,3467.0,4182.0,4215.5,4585.0,2967.0,1495.5,1
144,0,Others,arkansas,17,2021-06-20,-92.41261280204857,35.367795629890715,572.0,959.0,760.0,1487.0,3268.0,3842.0,3879.0,4224.5,3199.0,1731.5,1
145,0,Others,arkansas,17,2021-06-20,-91.42985588122181,35.2384382289775,356.0,562.0,258.0,834.0,2933.0,3974.0,4192.0,4405.0,1700.0,681.0,1
146,0,Others,arkansas,17,2021-06-20,-94.41630504327716,34.728644305239676,570.0,553.0,290.5,687.0,1927.5,2306.5,2669.0,2487.0,1186.0,498.5,1
147,0,Others,arkansas,17,2021-06-20,-93.19549457215874,33.178152124849376,175.0,358.0,287.0,799.0,2165.0,2502.0,2208.0,2760.0,1729.0,834.0,1
148,0,Others,arkansas,17,2021-06-20,-90.62766033250308,33.73241265515112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
149,0,Others,arkansas,17,2021-06-20,-93.84722231078744,33.096854591636564,402.0,691.0,516.5,1206.5,3434.0,4256.5,4394.0,4634.0,2760.5,1488.5,1
150,0,Others,arkansas,17,2021-06-20,-92.3910532352297,36.43050261100411,341.0,635.5,258.0,906.5,3021.5,3703.0,4106.5,3853.0,1768.5,737.0,1
151,0,Others,arkansas,17,2021-06-20,-94.1647767637237,36.335730348529495,694.0,1032.0,1030.0,1630.0,2538.0,2954.0,3140.0,3241.0,3278.0,2551.0,1
152,0,Others,arkansas,17,2021-06-20,-93.16360437957249,34.35853840818243,249.5,411.5,222.5,709.5,2403.0,2949.0,3113.0,3194.0,1640.5,646.5,1
153,0,Others,arkansas,17,2021-06-20,-91.64455323412638,33.515020356394196,300.0,438.0,271.0,695.0,2118.0,2657.0,2668.0,2897.0,1068.0,473.0,1
154,0,Others,arkansas,17,2021-06-20,-94.31883783495019,35.96248034797784,604.0,854.0,924.5,1428.5,2180.0,2532.0,2596.0,2844.0,2731.0,1623.5,1
155,0,Others,arkansas,17,2021-06-20,-91.19090401564603,33.515020356394196,359.0,524.0,476.0,518.0,215.0,210.0,185.0,124.0,147.0,128.0,1
156,0,Others,arkansas,17,2021-06-20,-94.58608663197575,36.00470116633145,295.0,592.0,294.0,942.0,3227.0,4119.0,4228.0,4361.0,2214.0,1164.0,1
157,0,Others,arkansas,17,2021-06-20,-92.57026713441155,33.21453389385622,232.0,353.0,217.0,596.0,1970.0,2523.0,2571.5,2798.0,1080.5,446.0,1
158,0,Others,arkansas,17,2021-06-20,-91.11948795055852,36.358188230632486,778.0,1363.0,1469.0,1875.0,3133.5,3633.0,3817.5,3950.0,3474.0,2193.5,1
159,0,Others,arkansas,17,2021-06-20,-90.00288205239795,35.06775832499479,1052.0,1087.0,1248.0,1262.5,1073.5,1231.5,1227.5,1118.5,1665.0,1521.5,1
160,0,Others,arkansas,17,2021-06-20,-94.02463957940105,34.16540062209673,281.0,498.5,256.5,843.0,3317.5,4095.0,4397.5,4485.5,2119.0,934.5,1
