B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,class_label,date,state,zone,csv_id
600.0,792.0,1042.0,1181.0,1264.0,1360.0,1494.0,1523.0,2502.0,2070.0,4.0,2021-12-01,Arkansas,zone2,1
840.0,1052.0,1356.0,1578.0,1700.0,1793.0,1902.0,1990.0,2966.0,2468.0,3.0,2021-12-01,Arkansas,zone2,1
854.0,1056.0,1372.0,1839.0,2136.0,2470.0,2788.0,2873.0,3500.0,2448.0,2.0,2021-12-01,Arkansas,zone2,1
950.0,1082.0,1314.0,1539.0,1608.0,1734.0,1826.0,1938.0,2957.0,2297.0,4.0,2021-12-01,Arkansas,zone2,1
507.0,663.5,895.5,1030.0,1089.5,1190.5,1236.0,1340.0,2131.0,1716.5,4.0,2021-12-01,Arkansas,zone2,1
980.0,1338.0,1810.0,2011.0,2095.0,2265.0,2458.0,2485.0,3530.0,3024.0,1.0,2021-12-01,Arkansas,zone2,1
752.0,1030.0,1444.0,1654.0,1713.0,1848.0,2072.0,2048.0,2772.0,2129.0,3.0,2021-12-01,Arkansas,zone2,1
635.0,885.0,1176.0,1563.5,1647.5,1812.5,1874.0,1991.5,2151.5,1435.5,3.0,2021-12-01,Arkansas,zone2,1
549.0,722.0,979.0,1113.0,1176.0,1277.5,1387.0,1439.5,2287.0,1843.5,4.0,2021-12-01,Arkansas,zone2,1
1576.0,2166.0,2994.0,3293.0,3398.0,3587.0,3816.0,3745.0,4635.0,4169.0,1.0,2021-12-01,Arkansas,zone2,1
806.0,1112.0,1368.0,1630.0,1781.0,1899.0,2084.0,2112.0,3066.0,2340.0,4.0,2021-12-01,Arkansas,zone2,1
512.0,814.0,1034.0,1418.0,1772.0,1999.0,2314.0,2374.0,2931.0,1993.0,2.0,2021-12-01,Arkansas,zone2,1
790.0,988.0,1382.0,1478.0,1464.0,1647.0,1926.0,1733.0,2340.0,1809.0,3.0,2021-12-01,Arkansas,zone2,1
404.0,839.0,692.0,1375.0,2714.0,2953.0,3140.0,3059.0,2135.0,1322.0,1.0,2021-12-01,Arkansas,zone2,1
898.0,1138.0,1318.0,1632.0,1842.0,2006.0,2126.0,2180.0,2992.0,2395.0,4.0,2021-12-01,Arkansas,zone2,1
532.0,880.0,844.0,1384.0,2623.0,2915.0,3016.0,3062.0,2466.0,1539.0,4.0,2021-12-01,Arkansas,zone2,1
977.0,1332.0,1638.0,2005.0,2210.0,2335.0,2566.0,2597.0,3167.0,2294.0,3.0,2021-12-01,Arkansas,zone2,1
1220.0,1398.0,1684.0,2079.0,2323.0,2501.0,2622.0,2751.0,3974.0,2849.0,4.0,2021-12-01,Arkansas,zone2,1
894.0,1436.0,2056.0,2466.0,2592.0,2724.0,2766.0,2902.0,4017.0,3629.0,2.0,2021-12-01,Arkansas,zone2,1
623.0,960.0,1350.0,1670.0,1889.0,2042.0,2276.0,2381.0,3060.0,2254.0,4.0,2021-12-01,Arkansas,zone2,1
990.0,1212.0,1258.0,1783.0,2631.0,2897.0,2840.0,3095.0,3144.0,2127.0,4.0,2021-12-01,Arkansas,zone2,1
597.0,872.0,1166.0,1518.0,1684.0,1821.0,1998.0,2091.0,2304.0,1475.0,3.0,2021-12-01,Arkansas,zone2,1
628.0,856.0,961.0,1247.5,1621.5,1749.5,2123.0,2001.0,2369.5,1555.5,4.0,2021-12-01,Arkansas,zone2,1
674.0,969.0,1232.0,1455.0,1490.0,1619.0,1696.0,1773.0,1898.0,1343.0,3.0,2021-12-01,Arkansas,zone2,1
657.0,1062.0,1398.0,1656.0,1917.0,2062.0,2282.0,2309.0,2456.0,1647.0,4.0,2021-12-01,Arkansas,zone2,1
581.0,759.5,988.0,1173.0,1147.5,1306.5,1367.0,1484.0,1971.5,1517.0,3.0,2021-12-01,Arkansas,zone2,1
793.0,1041.0,1294.0,1496.0,1607.0,1713.0,1857.0,1892.0,2845.5,2417.5,4.0,2021-12-01,Arkansas,zone2,1
594.0,796.0,946.0,1183.0,1328.0,1430.0,1652.0,1691.0,2062.0,1290.0,4.0,2021-12-01,Arkansas,zone2,1
644.0,864.0,1246.0,1421.0,1486.0,1623.0,1704.0,1779.0,2785.0,2386.0,4.0,2021-12-01,Arkansas,zone2,1
497.0,836.0,1166.0,1374.0,1480.0,1569.0,1738.0,1760.0,2332.0,1766.0,4.0,2021-12-01,Arkansas,zone2,1
828.0,1186.0,1376.0,1885.0,2199.0,2376.0,2546.0,2594.0,3135.0,2397.0,4.0,2021-12-01,Arkansas,zone2,1
670.0,814.0,1080.0,1215.0,1310.0,1445.0,1534.0,1628.0,2643.0,2203.0,4.0,2021-12-01,Arkansas,zone2,1
435.0,803.0,482.0,1328.0,3081.0,3554.0,3532.0,3616.0,2206.0,1275.0,4.0,2021-12-01,Arkansas,zone2,1
964.0,1084.0,1382.0,1522.0,1614.0,1768.0,1886.0,1932.0,2154.0,1571.0,1.0,2021-12-01,Arkansas,zone2,1
882.0,1122.0,1420.0,1613.0,1679.0,1805.0,1900.0,1959.0,2938.0,2561.0,4.0,2021-12-01,Arkansas,zone2,1
609.0,904.0,1314.0,1619.0,1741.0,1853.0,1968.0,2052.0,2577.0,1966.0,2.0,2021-12-01,Arkansas,zone2,1
940.0,1390.0,1908.0,2326.0,2478.0,2728.0,2930.0,2903.0,3547.0,2911.0,1.0,2021-12-01,Arkansas,zone2,1
952.0,1252.0,1484.0,1954.0,2221.0,2274.0,2496.0,2541.0,3349.0,2496.0,4.0,2021-12-01,Arkansas,zone2,1
698.0,935.0,1178.0,1403.0,1558.0,1674.0,1848.0,1895.0,3168.0,2366.0,4.0,2021-12-01,Arkansas,zone2,1
1018.0,1340.0,1798.0,2184.0,2299.0,2428.0,2598.0,2744.0,3438.0,2510.0,3.0,2021-12-01,Arkansas,zone2,1
956.0,1080.0,1172.0,1543.0,1680.0,1826.0,1888.0,1855.0,2545.0,1644.0,4.0,2021-12-01,Arkansas,zone2,1
949.0,1198.0,1570.0,1791.0,1910.0,2099.0,2392.0,2419.0,3856.0,2978.0,4.0,2021-12-01,Arkansas,zone2,1
448.0,756.0,1060.0,1237.0,1327.0,1473.0,1536.0,1585.0,2028.0,1433.0,4.0,2021-12-01,Arkansas,zone2,1
848.0,1050.0,1266.0,1618.0,1711.0,1834.0,1932.0,2055.0,2936.0,2330.0,4.0,2021-12-01,Arkansas,zone2,1
1554.0,1236.0,1112.0,1328.0,1318.0,1427.0,1954.0,1491.0,1537.0,1111.0,3.0,2021-12-01,Arkansas,zone2,1
996.0,1130.0,1426.0,1720.0,1779.0,1927.0,1998.0,2165.0,3527.0,2729.0,4.0,2021-12-01,Arkansas,zone2,1
564.0,812.0,1234.0,1475.0,1584.0,1743.0,1924.0,2089.0,2678.0,1791.0,4.0,2021-12-01,Arkansas,zone2,1
536.0,673.0,979.0,1099.0,1155.0,1252.0,1336.0,1375.0,2112.0,1599.0,4.0,2021-12-01,Arkansas,zone2,1
432.0,756.0,857.0,1505.0,2388.0,2663.0,2896.0,3102.0,2432.0,1459.0,2.0,2021-12-01,Arkansas,zone2,1
4076.0,3476.0,3010.0,3427.0,3243.0,3178.0,4272.0,3170.0,3526.0,2748.0,1.0,2021-12-01,Arkansas,zone2,1
396.0,612.0,858.0,1065.0,1164.0,1255.0,1350.0,1448.0,1822.0,1103.0,4.0,2021-12-01,Arkansas,zone2,1
580.0,1001.0,1460.0,1711.0,1804.0,1903.0,2102.0,2073.0,2373.0,1714.0,5.0,2021-12-01,Arkansas,zone2,1
1641.5,1850.0,2176.0,2493.0,2638.5,2833.5,2787.0,3047.0,3857.5,3305.5,4.0,2021-12-01,Arkansas,zone2,1
530.0,854.0,1024.0,1431.0,1947.0,2150.0,2288.0,2401.0,2678.0,1848.0,1.0,2021-12-01,Arkansas,zone2,1
692.0,999.0,1094.0,1700.0,2480.0,2696.0,2808.0,2839.0,3057.0,2358.0,4.0,2021-12-01,Arkansas,zone2,1
474.0,783.0,958.0,1394.0,2144.0,2460.0,2446.0,2760.0,2193.0,1393.0,2.0,2021-12-01,Arkansas,zone2,1
986.0,1250.0,1648.0,1877.0,1959.0,2097.0,2318.0,2285.0,3092.0,2574.0,3.0,2021-12-01,Arkansas,zone2,1
640.0,1038.0,1400.0,1745.0,1771.0,1944.0,2044.0,2078.0,2002.0,1404.0,1.0,2021-12-01,Arkansas,zone2,1
558.0,651.0,871.0,1003.0,1034.0,1141.0,1202.0,1228.0,2189.0,1928.0,4.0,2021-12-01,Arkansas,zone2,1
636.0,794.0,1046.0,1210.0,1266.0,1397.0,1522.0,1538.0,2475.0,2105.0,4.0,2021-12-01,Arkansas,zone2,1
606.0,677.0,865.0,973.0,1111.0,1283.0,1318.0,1294.0,2151.0,1817.0,4.0,2021-12-01,Arkansas,zone2,1
1008.0,1470.0,1782.0,2393.0,2801.0,2983.0,3136.0,3252.0,3746.0,3015.0,1.0,2021-12-01,Arkansas,zone2,1
