B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,class_label,date,state,zone,csv_id
459.5,711.0,1025.5,1197.0,1276.0,1410.0,1572.0,1575.0,2117.5,1466.0,3.0,2021-11-21,Arkansas,zone2,3
565.0,848.0,1238.0,1585.5,1950.5,2170.5,2605.0,2692.5,2944.0,1976.5,2.0,2021-11-21,Arkansas,zone2,3
550.5,720.0,953.0,1088.0,1168.5,1297.5,1468.0,1452.5,1779.0,1171.5,4.0,2021-11-21,Arkansas,zone2,3
256.0,411.5,564.0,693.5,761.5,845.0,910.0,951.0,1532.0,1113.0,4.0,2021-11-21,Arkansas,zone2,3
648.0,936.0,1366.0,1585.0,1679.0,1791.0,1938.0,1993.0,2757.0,2199.0,1.0,2021-11-21,Arkansas,zone2,3
524.0,732.5,1073.0,1228.5,1308.0,1410.0,1513.0,1546.0,2121.5,1636.0,3.0,2021-11-21,Arkansas,zone2,3
894.0,1282.0,1786.0,2180.0,2280.0,2436.0,2580.0,2751.0,3249.0,2446.0,3.0,2021-11-21,Arkansas,zone2,3
898.5,1204.0,1617.0,1974.5,2107.5,2305.5,2401.0,2561.5,3883.0,3584.0,1.0,2021-11-21,Arkansas,zone2,3
448.0,674.0,974.0,1324.0,1478.0,1586.0,1764.0,1850.0,1718.0,1053.0,3.0,2021-11-21,Arkansas,zone2,3
226.5,392.5,594.0,725.0,747.0,838.0,974.5,1008.5,1529.5,1079.0,4.0,2021-11-21,Arkansas,zone2,3
1021.0,1544.0,2232.0,2499.0,2581.0,2779.0,2940.0,2950.0,3442.0,2751.0,1.0,2021-11-21,Arkansas,zone2,3
683.0,936.0,1245.0,1484.5,1614.0,1729.0,1893.0,1928.0,2685.5,1954.5,4.0,2021-11-21,Arkansas,zone2,3
486.0,743.0,992.5,1363.0,1687.0,1882.0,2165.0,2291.5,2960.5,1984.0,2.0,2021-11-21,Arkansas,zone2,3
582.0,799.0,1120.0,1164.0,1273.0,1346.0,1598.0,1406.0,1791.0,1317.0,3.0,2021-11-21,Arkansas,zone2,3
416.0,886.0,824.0,1470.0,2459.0,2625.0,2868.0,2783.0,2313.0,1550.0,1.0,2021-11-21,Arkansas,zone2,3
595.0,823.5,1012.0,1261.0,1460.5,1581.0,1781.0,1796.5,2332.0,1711.0,4.0,2021-11-21,Arkansas,zone2,3
972.0,1204.0,1420.0,1765.0,2064.0,2201.0,2292.0,2371.0,3030.0,2208.0,4.0,2021-11-21,Arkansas,zone2,3
