B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,class_label,date,state,zone,csv_id
264.0,452.0,245.0,744.0,3572.0,4935.0,4880.0,5146.0,2212.0,1053.0,4.0,2021-07-11,Arkansas,zone2,2
532.0,712.0,412.0,952.0,3330.0,5139.0,4860.0,5547.0,1940.0,937.0,3.0,2021-07-11,Arkansas,zone2,2
640.0,1116.0,820.0,1786.0,3846.0,4503.0,4508.0,4716.0,3275.0,1988.0,2.0,2021-07-11,Arkansas,zone2,2
950.0,1212.0,1444.0,1812.0,2158.0,2386.0,2388.0,2537.0,3412.0,2983.0,4.0,2021-07-11,Arkansas,zone2,2
4408.0,4544.0,4656.0,5592.0,6048.0,6401.0,5088.0,6430.0,4878.0,4495.0,4.0,2021-07-11,Arkansas,zone2,2
474.0,605.0,376.0,883.0,3948.0,5852.0,5924.0,6232.0,2250.0,1033.0,4.0,2021-07-11,Arkansas,zone2,2
350.0,613.0,356.0,799.0,3340.0,4864.0,4836.0,5098.0,2192.0,994.0,1.0,2021-07-11,Arkansas,zone2,2
234.0,443.0,185.0,695.0,4393.0,6327.0,6304.0,6509.0,2421.0,1061.0,4.0,2021-07-11,Arkansas,zone2,2
396.0,610.0,383.0,943.0,3914.0,5075.0,5028.0,5245.0,2841.0,1474.0,4.0,2021-07-11,Arkansas,zone2,2
472.0,646.0,438.0,1019.0,3779.0,5049.0,4988.0,5256.0,2651.0,1343.0,4.0,2021-07-11,Arkansas,zone2,2
798.0,1298.0,1408.0,2160.0,4512.0,5323.0,5204.0,5485.0,3875.0,2814.0,2.0,2021-07-11,Arkansas,zone2,2
390.0,612.0,328.0,952.0,4406.0,6022.0,5708.0,6135.0,2756.0,1325.0,4.0,2021-07-11,Arkansas,zone2,2
880.0,1224.0,1472.0,2481.0,3517.0,3972.0,3628.0,4340.0,4134.0,3106.0,4.0,2021-07-11,Arkansas,zone2,2
5860.0,5036.0,4572.0,5056.0,4863.0,4980.0,4372.0,4996.0,2093.0,1564.0,4.0,2021-07-11,Arkansas,zone2,2
313.5,441.0,241.5,606.5,2797.0,4626.0,4668.0,4803.0,1636.0,753.0,3.0,2021-07-11,Arkansas,zone2,2
602.0,808.0,490.0,1004.0,4891.0,6917.0,6644.0,7141.0,3202.0,1532.0,4.0,2021-07-11,Arkansas,zone2,2
258.0,393.0,228.0,668.0,3678.0,4999.0,4928.0,5189.0,2219.0,996.0,4.0,2021-07-11,Arkansas,zone2,2
306.0,422.0,241.0,647.0,4112.0,5909.0,5884.0,6163.0,2570.0,1106.0,4.0,2021-07-11,Arkansas,zone2,2
486.0,738.0,370.0,1091.0,5039.0,6541.0,6572.0,6802.0,3360.0,1541.0,4.0,2021-07-11,Arkansas,zone2,2
436.0,656.0,403.0,1046.0,4223.0,5818.0,5812.0,5928.0,3023.0,1676.0,4.0,2021-07-11,Arkansas,zone2,2
425.0,679.0,502.0,943.0,3071.0,4608.0,4624.0,4835.0,1991.0,947.0,1.0,2021-07-11,Arkansas,zone2,2
322.0,495.0,270.0,708.0,4023.0,5742.0,5684.0,6002.0,2305.0,1010.0,4.0,2021-07-11,Arkansas,zone2,2
363.0,566.0,286.0,855.0,4233.0,6008.0,5892.0,6219.0,2531.0,1151.0,4.0,2021-07-11,Arkansas,zone2,2
420.0,687.0,674.0,1239.0,2738.0,3475.0,3776.0,3795.0,2826.0,1910.0,4.0,2021-07-11,Arkansas,zone2,2
508.0,783.0,610.0,1161.0,2625.0,3112.0,3044.0,3247.0,2416.0,1471.0,4.0,2021-07-11,Arkansas,zone2,2
500.0,678.0,434.0,1083.0,2706.0,3534.0,3344.0,3539.0,1575.0,803.0,3.0,2021-07-11,Arkansas,zone2,2
984.0,1362.0,1704.0,2139.0,2828.0,3195.0,3152.0,3350.0,4013.0,3385.0,4.0,2021-07-11,Arkansas,zone2,2
305.0,540.0,448.0,1092.0,3032.0,3839.0,4099.0,4014.0,2433.0,1483.0,4.0,2021-07-11,Arkansas,zone2,2
1400.0,1566.0,1482.0,2218.0,4218.0,5212.0,5240.0,5334.0,3549.0,2601.0,4.0,2021-07-11,Arkansas,zone2,2
293.0,502.0,256.0,768.0,4350.0,6143.0,6120.0,6357.0,2610.0,1157.0,4.0,2021-07-11,Arkansas,zone2,2
316.0,496.0,243.0,700.0,3074.0,4781.0,4660.0,4906.0,1709.0,797.0,3.0,2021-07-11,Arkansas,zone2,2
330.0,525.0,376.0,796.0,2700.0,3732.0,3776.0,3970.0,2029.0,1109.0,4.0,2021-07-11,Arkansas,zone2,2
551.0,809.0,749.0,1319.0,3258.0,4169.0,4100.0,4445.0,2863.0,1795.0,4.0,2021-07-11,Arkansas,zone2,2
1048.0,1290.0,1656.0,1865.0,1850.0,2021.0,2082.0,2250.0,3396.0,3031.0,4.0,2021-07-11,Arkansas,zone2,2
402.0,596.0,367.0,733.0,3320.0,5116.0,5132.0,5363.0,1989.0,851.0,1.0,2021-07-11,Arkansas,zone2,2
480.0,641.0,518.0,854.0,2950.0,4428.0,4424.0,4570.0,2024.0,892.0,1.0,2021-07-11,Arkansas,zone2,2
602.0,1080.0,792.0,1814.0,3964.0,4593.0,4632.0,4785.0,3385.0,2070.0,2.0,2021-07-11,Arkansas,zone2,2
278.0,501.0,327.0,672.0,2765.0,4420.0,4480.0,4800.0,1897.0,864.0,1.0,2021-07-11,Arkansas,zone2,2
222.0,362.0,190.0,579.0,3678.0,5029.0,5000.0,5295.0,2157.0,911.0,4.0,2021-07-11,Arkansas,zone2,2
454.0,684.0,356.0,967.0,3234.0,4796.0,4656.0,4846.0,1944.0,960.0,3.0,2021-07-11,Arkansas,zone2,2
370.0,543.0,282.0,721.0,3106.0,5160.0,5204.0,5376.0,1875.0,882.0,3.0,2021-07-11,Arkansas,zone2,2
400.0,571.0,331.0,677.0,3137.0,5172.0,5156.0,5428.0,1826.0,722.0,1.0,2021-07-11,Arkansas,zone2,2
925.0,1195.0,1432.0,1428.0,3268.0,4476.5,4292.0,4922.5,3207.5,1941.5,5.0,2021-07-11,Arkansas,zone2,2
754.0,1028.0,1206.0,1585.0,2231.0,2522.0,2634.0,2772.0,3144.0,2282.0,4.0,2021-07-11,Arkansas,zone2,2
368.0,670.0,342.0,1024.0,3701.0,4850.0,4904.0,4916.0,2404.0,1230.0,4.0,2021-07-11,Arkansas,zone2,2
344.0,524.0,341.0,973.0,3437.0,4548.0,4672.0,4778.0,2500.0,1507.0,4.0,2021-07-11,Arkansas,zone2,2
1066.0,1386.0,1838.0,2209.0,2443.0,2616.0,2632.0,2855.0,4119.0,3838.0,4.0,2021-07-11,Arkansas,zone2,2
234.0,366.0,184.0,615.0,3797.0,5766.0,5824.0,6030.0,2165.0,895.0,4.0,2021-07-11,Arkansas,zone2,2
500.0,756.0,589.0,1121.0,2610.0,3134.0,3376.0,3246.0,2282.0,1360.0,4.0,2021-07-11,Arkansas,zone2,2
338.0,589.0,397.0,954.0,3767.0,4901.0,4912.0,5109.0,2821.0,1489.0,4.0,2021-07-11,Arkansas,zone2,2
691.0,999.0,800.0,1471.0,3622.0,4487.0,4528.0,4707.0,3078.0,1941.0,4.0,2021-07-11,Arkansas,zone2,2
409.0,592.0,372.0,741.0,3077.0,4866.0,4840.0,5136.0,2077.0,892.0,1.0,2021-07-11,Arkansas,zone2,2
279.0,508.0,258.0,741.0,4228.0,5859.0,5648.0,6091.0,2503.0,1112.0,4.0,2021-07-11,Arkansas,zone2,2
442.0,677.0,496.0,877.0,3258.0,4956.0,4916.0,5228.0,2265.0,1146.0,1.0,2021-07-11,Arkansas,zone2,2
356.0,536.0,398.0,949.0,3036.0,4310.0,4604.0,4427.0,2470.0,1293.0,4.0,2021-07-11,Arkansas,zone2,2
470.0,698.0,456.0,1255.0,3965.0,5311.0,5612.0,5533.0,2938.0,1644.0,4.0,2021-07-11,Arkansas,zone2,2
393.0,502.0,276.0,667.0,2832.0,5075.0,5172.0,5266.0,1552.0,701.0,3.0,2021-07-11,Arkansas,zone2,2
774.0,920.0,784.0,1214.0,1938.0,2258.0,2282.0,2342.0,1957.0,1147.0,4.0,2021-07-11,Arkansas,zone2,2
416.0,684.0,441.0,853.0,3513.0,5294.0,5316.0,5598.0,2258.0,996.0,1.0,2021-07-11,Arkansas,zone2,2
352.0,501.0,316.0,651.0,2951.0,4674.0,4796.0,4895.0,1795.0,764.0,1.0,2021-07-11,Arkansas,zone2,2
341.0,550.0,326.0,730.0,3000.0,4658.0,4696.0,4877.0,2012.0,877.0,1.0,2021-07-11,Arkansas,zone2,2
692.0,1020.0,1102.0,1601.0,3293.0,4012.0,4120.0,4272.0,3112.0,2074.0,4.0,2021-07-11,Arkansas,zone2,2
261.0,460.0,231.0,749.0,3966.0,5615.0,5556.0,5820.0,2382.0,1084.0,4.0,2021-07-11,Arkansas,zone2,2
257.0,435.5,224.5,682.5,3838.5,5520.0,5630.5,5898.5,2297.0,1039.0,4.0,2021-07-11,Arkansas,zone2,2
440.0,670.0,381.0,1081.0,2844.0,3905.0,4004.0,3868.0,1939.0,1051.0,3.0,2021-07-11,Arkansas,zone2,2
540.0,751.0,632.0,1025.0,3231.0,4570.0,4840.0,4904.0,2447.0,1331.0,1.0,2021-07-11,Arkansas,zone2,2
308.0,550.0,296.0,916.0,4304.0,5988.0,6004.0,6243.0,2833.0,1357.0,4.0,2021-07-11,Arkansas,zone2,2
295.0,508.0,319.0,700.0,2842.0,4266.0,4172.0,4530.0,2022.0,940.0,1.0,2021-07-11,Arkansas,zone2,2
6624.0,6380.0,5068.0,5737.0,6375.0,6858.0,7480.0,6881.0,6115.0,5168.0,4.0,2021-07-11,Arkansas,zone2,2
507.0,667.0,364.0,936.0,3334.0,5211.0,5024.0,5293.0,1773.0,838.0,3.0,2021-07-11,Arkansas,zone2,2
548.0,980.0,736.0,1685.0,4690.0,5571.0,5516.0,5665.0,3034.0,1692.0,2.0,2021-07-11,Arkansas,zone2,2
783.0,966.0,1250.0,1431.0,1556.0,1713.0,1710.0,1871.0,2707.0,2055.0,4.0,2021-07-11,Arkansas,zone2,2
1748.0,1858.0,1620.0,1885.0,3167.0,3619.0,3844.0,3736.0,3381.0,2410.0,4.0,2021-07-11,Arkansas,zone2,2
988.0,1440.0,1344.0,2299.0,5066.0,6096.0,6060.0,6353.0,4107.0,2745.0,2.0,2021-07-11,Arkansas,zone2,2
736.0,994.0,1226.0,1682.0,2139.0,2427.0,2476.0,2667.0,2991.0,1953.0,5.0,2021-07-11,Arkansas,zone2,2
674.0,1062.0,918.0,1802.0,4369.0,5182.0,5228.0,5415.0,3349.0,2050.0,2.0,2021-07-11,Arkansas,zone2,2
938.0,1126.0,1274.0,1435.0,2202.0,2454.0,2254.0,2715.0,2791.0,2005.0,4.0,2021-07-11,Arkansas,zone2,2
454.0,672.0,354.0,905.0,3442.0,5545.0,5552.0,5717.0,1746.0,841.0,3.0,2021-07-11,Arkansas,zone2,2
420.0,599.0,372.0,737.0,3273.0,5311.0,5328.0,5583.0,2065.0,897.0,1.0,2021-07-11,Arkansas,zone2,2
325.0,466.0,298.0,587.0,2885.0,4876.0,4952.0,5195.0,1907.0,820.0,1.0,2021-07-11,Arkansas,zone2,2
827.0,1034.0,1204.0,1581.0,2016.0,2293.0,2256.0,2431.0,2861.0,2349.0,4.0,2021-07-11,Arkansas,zone2,2
1164.0,1576.0,1512.0,2219.0,4820.0,5781.0,5708.0,5997.0,4702.0,3315.0,4.0,2021-07-11,Arkansas,zone2,2
2272.0,3168.0,3552.0,3789.0,4972.0,5517.0,4960.0,5720.0,4302.0,3774.0,4.0,2021-07-11,Arkansas,zone2,2
311.0,572.0,251.0,950.0,4671.0,6406.0,6392.0,6765.0,2878.0,1375.0,4.0,2021-07-11,Arkansas,zone2,2
240.0,356.0,187.0,557.0,3717.0,5393.0,5485.0,5602.0,2101.0,898.0,4.0,2021-07-11,Arkansas,zone2,2
404.0,524.0,332.0,658.0,3037.0,5215.0,5168.0,5313.0,1840.0,771.0,1.0,2021-07-11,Arkansas,zone2,2
429.0,436.0,288.0,504.0,1486.0,1962.0,1726.0,1904.0,818.0,385.0,4.0,2021-07-11,Arkansas,zone2,2
349.0,598.0,370.0,806.0,3164.0,4786.0,4764.0,5094.0,2233.0,1083.0,1.0,2021-07-11,Arkansas,zone2,2
250.0,416.0,228.0,693.0,3509.0,5028.0,4920.0,5168.0,1987.0,899.0,4.0,2021-07-11,Arkansas,zone2,2
730.0,922.0,819.0,1316.0,2056.0,2348.0,2414.0,2460.0,2165.0,1299.0,4.0,2021-07-11,Arkansas,zone2,2
750.0,1006.0,1084.0,1540.0,2269.0,2517.0,2498.0,2713.0,3052.0,2376.0,4.0,2021-07-11,Arkansas,zone2,2
415.0,585.0,352.0,754.0,3222.0,4946.0,5016.0,5199.0,1901.0,838.0,1.0,2021-07-11,Arkansas,zone2,2
459.0,624.0,454.0,918.0,2475.0,3705.0,3344.0,3793.0,1642.0,829.0,3.0,2021-07-11,Arkansas,zone2,2
1146.0,1558.0,1722.0,2330.0,3910.0,4714.0,4776.0,5032.0,4457.0,3478.0,4.0,2021-07-11,Arkansas,zone2,2
496.0,658.0,463.0,916.0,2914.0,4534.0,4588.0,4906.0,2111.0,1038.0,1.0,2021-07-11,Arkansas,zone2,2
396.0,516.0,444.0,830.0,2925.0,4125.0,4192.0,4443.0,2209.0,1246.0,4.0,2021-07-11,Arkansas,zone2,2
