B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,class_label,date,state,zone,csv_id
349.0,730.0,400.0,1222.0,3377.0,4280.0,4064.0,4588.0,1689.0,827.0,3.0,2021-08-11,Arkansas,zone2,2
348.0,677.0,338.0,1164.0,4635.0,5764.0,5648.0,6093.0,2305.0,981.0,2.0,2021-08-11,Arkansas,zone2,2
270.0,511.0,259.0,834.0,2822.0,3400.0,3308.0,3509.0,1920.0,973.0,4.0,2021-08-11,Arkansas,zone2,2
511.0,696.0,484.0,1021.0,3633.0,4956.0,4672.0,5291.0,2207.0,1028.0,4.0,2021-08-11,Arkansas,zone2,2
380.0,580.0,787.0,1144.0,1424.0,1656.0,1680.0,1990.0,2808.0,1890.0,1.0,2021-08-11,Arkansas,zone2,2
541.5,931.0,629.0,1517.0,3217.5,3883.5,3862.0,4260.0,1573.0,782.0,3.0,2021-08-11,Arkansas,zone2,2
156.0,320.0,139.0,553.0,2625.0,3883.0,3795.0,3994.0,1173.0,516.0,3.0,2021-08-11,Arkansas,zone2,2
7572.0,7330.0,7322.0,7445.0,7460.0,7479.0,8292.0,7261.5,6539.5,4752.5,1.0,2021-08-11,Arkansas,zone2,2
306.5,637.0,383.5,1271.0,3099.0,3982.0,3800.0,4321.5,1419.0,662.0,3.0,2021-08-11,Arkansas,zone2,2
3544.0,2408.0,1404.0,2771.0,4539.0,5284.0,4840.0,5450.0,3848.0,4732.0,4.0,2021-08-11,Arkansas,zone2,2
378.0,667.0,755.0,1248.0,1876.0,2190.0,2264.0,2535.0,2733.0,1702.0,1.0,2021-08-11,Arkansas,zone2,2
718.0,1001.0,712.0,1244.5,3202.0,3796.0,4074.0,3820.5,2251.0,1192.5,4.0,2021-08-11,Arkansas,zone2,2
717.0,869.5,456.0,1300.5,5208.0,6648.0,6288.0,6881.5,2731.0,1099.5,2.0,2021-08-11,Arkansas,zone2,2
301.0,613.0,342.0,1199.0,2933.0,3711.0,3636.0,3813.0,1418.0,672.0,3.0,2021-08-11,Arkansas,zone2,2
463.0,768.0,558.0,1207.0,2863.0,3552.0,3512.0,3869.0,2144.0,1027.0,1.0,2021-08-11,Arkansas,zone2,2
179.0,327.0,161.0,538.0,3582.0,5213.0,5112.0,5506.0,1868.0,737.0,4.0,2021-08-11,Arkansas,zone2,2
217.0,272.0,143.0,338.0,1493.0,1991.0,1964.0,2038.0,745.0,324.0,4.0,2021-08-11,Arkansas,zone2,2
331.0,538.0,295.0,824.0,3344.0,4514.0,4472.0,4761.0,2108.0,950.0,4.0,2021-08-11,Arkansas,zone2,2
222.5,426.5,220.0,720.0,3531.5,4678.5,4296.0,4956.5,2158.5,917.5,4.0,2021-08-11,Arkansas,zone2,2
412.5,746.5,479.0,1253.5,3004.5,3807.0,3790.0,4049.0,1523.0,784.0,3.0,2021-08-11,Arkansas,zone2,2
262.0,430.0,243.0,677.0,3702.0,5128.0,5108.0,5528.0,1995.0,823.0,4.0,2021-08-11,Arkansas,zone2,2
319.0,483.0,241.0,693.5,3389.0,4677.5,5312.0,4895.0,2040.0,870.5,4.0,2021-08-11,Arkansas,zone2,2
212.0,365.0,194.0,582.0,3777.0,5553.0,5420.0,5889.0,2041.0,847.0,4.0,2021-08-11,Arkansas,zone2,2
273.5,528.0,261.0,824.5,3216.5,4878.5,4680.0,5246.5,1434.5,630.0,3.0,2021-08-11,Arkansas,zone2,2
495.0,819.5,445.0,1246.0,3684.5,5140.5,5014.0,5455.5,1683.0,825.5,3.0,2021-08-11,Arkansas,zone2,2
294.0,423.0,229.0,541.0,2709.0,4528.0,4308.0,4634.0,1513.0,646.0,3.0,2021-08-11,Arkansas,zone2,2
682.0,760.0,784.0,1379.0,2656.0,3280.0,3128.0,3401.0,2384.0,1325.0,4.0,2021-08-11,Arkansas,zone2,2
375.5,432.5,252.5,539.0,1873.0,3024.5,2715.0,3163.0,1145.5,691.0,3.0,2021-08-11,Arkansas,zone2,2
620.0,784.0,412.0,892.0,4098.0,5719.0,5540.0,6017.0,2596.0,1389.0,4.0,2021-08-11,Arkansas,zone2,2
257.5,539.0,276.0,961.5,3197.5,4624.5,4582.0,4986.0,1358.5,608.0,3.0,2021-08-11,Arkansas,zone2,2
944.0,1010.0,1086.0,1655.0,3492.0,4338.0,3808.0,4565.0,2677.0,2571.0,4.0,2021-08-11,Arkansas,zone2,2
323.5,530.5,297.5,820.0,3683.0,4840.0,4752.0,5165.0,2232.0,1061.5,4.0,2021-08-11,Arkansas,zone2,2
236.0,424.0,253.0,683.0,3138.0,4165.0,4084.0,4431.0,1780.0,769.0,4.0,2021-08-11,Arkansas,zone2,2
289.5,436.0,220.0,674.5,3877.5,5492.5,5348.0,5825.0,2229.0,971.5,4.0,2021-08-11,Arkansas,zone2,2
238.0,523.0,256.0,920.0,3285.0,4064.0,4060.0,4387.0,1982.0,871.0,4.0,2021-08-11,Arkansas,zone2,2
221.0,391.0,222.0,607.0,3891.0,5610.0,5472.0,5881.0,2152.0,924.0,4.0,2021-08-11,Arkansas,zone2,2
393.0,777.0,794.0,1411.0,2429.0,2880.0,2958.0,3330.0,2672.0,1518.0,1.0,2021-08-11,Arkansas,zone2,2
1040.0,1454.0,1518.0,2184.0,4351.0,5043.0,4732.0,5377.0,4031.0,2880.0,2.0,2021-08-11,Arkansas,zone2,2
352.0,696.0,714.0,1315.0,2386.0,2834.0,2916.0,3301.0,2345.0,1286.0,1.0,2021-08-11,Arkansas,zone2,2
219.0,426.0,217.0,703.0,3330.0,4488.0,4372.0,4751.0,1721.0,708.0,4.0,2021-08-11,Arkansas,zone2,2
780.5,1195.0,1300.5,1786.5,3694.5,4594.5,4510.0,4890.0,3349.5,2326.0,4.0,2021-08-11,Arkansas,zone2,2
432.0,714.0,420.0,1186.0,3157.0,4306.0,4190.0,4577.0,1576.0,772.0,3.0,2021-08-11,Arkansas,zone2,2
287.0,472.0,232.0,748.0,3455.0,4719.0,4608.0,5007.0,1843.0,738.0,4.0,2021-08-11,Arkansas,zone2,2
2042.0,1896.0,1510.0,2035.0,3554.0,4308.0,4560.0,4470.0,2864.0,1878.0,4.0,2021-08-11,Arkansas,zone2,2
196.5,362.5,196.0,825.5,2316.0,3091.5,3224.5,3214.5,1581.5,760.0,3.0,2021-08-11,Arkansas,zone2,2
195.0,354.0,174.0,592.0,3653.0,5194.0,5108.0,5481.0,1949.0,784.0,4.0,2021-08-11,Arkansas,zone2,2
268.0,410.0,191.0,632.0,2574.0,3730.0,3516.0,3928.0,1397.0,614.0,3.0,2021-08-11,Arkansas,zone2,2
270.0,484.0,327.0,788.0,3105.0,4049.0,3992.0,4256.0,2148.0,1124.0,4.0,2021-08-11,Arkansas,zone2,2
6168.0,5918.0,5598.0,6315.5,6635.0,6721.5,6540.0,6708.0,5593.5,4952.5,4.0,2021-08-11,Arkansas,zone2,2
353.0,714.0,708.0,1303.0,2536.0,3118.0,3133.0,3558.0,2487.0,1384.0,1.0,2021-08-11,Arkansas,zone2,2
773.5,1191.0,1213.0,1975.5,3332.0,3720.5,3694.0,4023.5,3891.5,3048.0,4.0,2021-08-11,Arkansas,zone2,2
730.0,1096.0,869.0,1615.0,3123.0,3638.0,3644.0,3893.0,2950.0,1771.0,4.0,2021-08-11,Arkansas,zone2,2
220.0,417.0,235.0,761.0,2813.0,3497.0,3448.0,3835.0,1779.0,771.0,4.0,2021-08-11,Arkansas,zone2,2
684.0,844.0,339.0,1023.0,4275.0,5456.0,4836.0,5567.0,1787.0,648.0,2.0,2021-08-11,Arkansas,zone2,2
443.0,698.0,924.0,1376.0,1874.0,2125.0,2172.0,2499.0,3084.0,2139.0,1.0,2021-08-11,Arkansas,zone2,2
370.0,509.0,376.0,726.0,2717.0,3795.0,3296.0,3869.0,1681.0,811.0,4.0,2021-08-11,Arkansas,zone2,2
509.0,796.0,700.0,1225.0,2805.0,3562.0,3616.0,3940.0,2701.0,1464.0,5.0,2021-08-11,Arkansas,zone2,2
222.0,421.0,222.0,699.0,4152.0,5800.0,5712.0,6137.0,2232.0,948.0,4.0,2021-08-11,Arkansas,zone2,2
434.5,664.0,447.5,1028.0,2897.5,3838.5,3926.0,4176.0,2033.0,963.0,1.0,2021-08-11,Arkansas,zone2,2
243.0,420.0,219.0,742.0,3753.0,5018.0,4948.0,5312.0,1976.0,810.0,4.0,2021-08-11,Arkansas,zone2,2
808.5,1218.0,1256.0,1696.0,4354.0,5125.0,4552.0,5495.0,2986.0,1729.0,2.0,2021-08-11,Arkansas,zone2,2
364.0,511.0,280.0,732.0,4020.0,5460.0,5424.0,5851.0,2277.0,948.0,4.0,2021-08-11,Arkansas,zone2,2
263.0,534.0,316.0,950.0,2971.0,4132.0,4088.0,4471.0,1310.0,579.0,3.0,2021-08-11,Arkansas,zone2,2
403.0,648.0,468.0,998.0,2880.0,3892.0,3920.0,4298.0,2084.0,1020.0,1.0,2021-08-11,Arkansas,zone2,2
235.0,456.0,313.0,796.0,2505.0,3167.0,3088.0,3435.0,1610.0,738.0,4.0,2021-08-11,Arkansas,zone2,2
826.0,1068.0,1394.0,1632.0,1718.0,1841.0,1818.0,2005.0,3029.0,2696.0,4.0,2021-08-11,Arkansas,zone2,2
325.0,638.0,622.0,1194.0,2126.0,2606.0,2676.0,3003.0,2072.0,1089.0,1.0,2021-08-11,Arkansas,zone2,2
488.0,878.0,768.5,1448.5,2928.5,3513.0,3546.0,3970.5,2553.0,1367.0,1.0,2021-08-11,Arkansas,zone2,2
5040.0,4488.0,4264.0,5073.0,5378.0,5417.0,5840.0,5242.0,4786.0,4469.0,1.0,2021-08-11,Arkansas,zone2,2
367.0,580.0,425.0,874.0,2557.0,3591.0,3584.0,4024.0,1950.0,958.0,1.0,2021-08-11,Arkansas,zone2,2
265.5,466.0,222.5,739.5,3632.0,4882.0,4860.0,5249.5,2023.5,831.5,4.0,2021-08-11,Arkansas,zone2,2
336.0,529.5,252.5,850.5,4472.5,6244.0,6142.0,6553.0,2678.0,1176.0,4.0,2021-08-11,Arkansas,zone2,2
301.0,584.0,271.0,1037.0,4855.0,6220.0,6104.0,6525.0,2314.0,868.0,2.0,2021-08-11,Arkansas,zone2,2
286.0,608.0,324.0,1000.0,3676.0,4689.0,4475.0,4940.0,2103.0,995.0,4.0,2021-08-11,Arkansas,zone2,2
252.0,382.0,376.0,399.0,827.0,985.0,1093.0,1044.0,748.0,394.0,4.0,2021-08-11,Arkansas,zone2,2
709.5,1063.0,1003.0,1625.5,3939.0,4876.0,4716.0,5226.5,3322.5,2110.5,4.0,2021-08-11,Arkansas,zone2,2
198.0,374.0,210.0,632.0,2908.0,3817.0,3760.0,4124.0,1739.0,761.0,4.0,2021-08-11,Arkansas,zone2,2
234.0,451.0,227.0,690.0,2750.0,4062.0,3920.0,4345.0,1261.0,537.0,3.0,2021-08-11,Arkansas,zone2,2
269.0,499.0,211.0,707.0,2706.0,3812.0,3439.0,3990.0,1569.0,725.0,3.0,2021-08-11,Arkansas,zone2,2
538.0,869.0,575.0,1394.0,3442.0,4870.0,4832.0,5239.0,2047.0,1322.0,3.0,2021-08-11,Arkansas,zone2,2
373.0,733.0,672.0,1255.0,2574.0,3041.0,3060.0,3525.0,2350.0,1215.0,1.0,2021-08-11,Arkansas,zone2,2
623.0,981.0,1109.0,1497.0,2587.0,3052.5,3110.0,3461.0,2938.5,1868.0,5.0,2021-08-11,Arkansas,zone2,2
314.0,539.0,489.0,826.0,2241.0,2518.0,2504.0,2730.0,1780.0,865.0,4.0,2021-08-11,Arkansas,zone2,2
467.0,757.5,605.0,1421.0,4164.5,5053.0,4920.0,5381.0,2439.0,1174.0,2.0,2021-08-11,Arkansas,zone2,2
217.0,420.0,186.0,690.0,3853.0,5259.0,5308.0,5691.0,2196.0,919.0,4.0,2021-08-11,Arkansas,zone2,2
403.0,668.5,306.5,1017.0,4299.5,5583.0,5180.0,5850.5,2411.5,1083.0,4.0,2021-08-11,Arkansas,zone2,2
188.0,369.0,192.0,570.0,3150.0,4337.0,4152.0,4595.0,1769.0,707.0,4.0,2021-08-11,Arkansas,zone2,2
503.5,943.0,699.0,1578.0,3441.0,4189.5,3974.0,4575.5,1658.5,865.5,3.0,2021-08-11,Arkansas,zone2,2
526.0,834.0,1194.0,1398.0,1934.0,2226.0,2276.0,2608.0,2431.0,1566.0,1.0,2021-08-11,Arkansas,zone2,2
483.0,961.0,720.0,1597.0,3137.0,3353.0,3324.0,3487.0,2817.0,1871.0,4.0,2021-08-11,Arkansas,zone2,2
280.5,438.5,256.0,680.5,3281.5,4407.0,4286.0,4644.5,2028.0,915.5,4.0,2021-08-11,Arkansas,zone2,2
1095.0,1390.0,1223.5,1828.5,3534.5,4548.0,4454.0,4841.0,2395.5,1467.5,3.0,2021-08-11,Arkansas,zone2,2
341.5,571.0,448.0,882.5,2508.0,3435.0,3392.0,3779.5,1806.5,886.0,1.0,2021-08-11,Arkansas,zone2,2
247.0,456.0,328.0,645.0,2753.0,4174.0,3967.0,4488.0,1999.0,1022.0,1.0,2021-08-11,Arkansas,zone2,2
265.5,461.0,239.5,676.5,3686.0,5176.0,4974.0,5387.5,1980.0,810.0,4.0,2021-08-11,Arkansas,zone2,2
4940.0,4796.0,4320.0,5090.0,5192.0,5198.0,5812.0,5024.0,4399.0,3824.0,4.0,2021-08-11,Arkansas,zone2,2
177.0,339.0,158.0,607.0,3402.0,4591.0,4532.0,4861.0,1955.0,789.0,4.0,2021-08-11,Arkansas,zone2,2
185.0,371.0,178.0,635.0,3795.0,5199.0,5192.0,5592.0,2116.0,826.0,4.0,2021-08-11,Arkansas,zone2,2
431.5,664.0,740.0,1442.0,2726.0,3411.5,3040.0,3798.0,2753.0,1664.5,1.0,2021-08-11,Arkansas,zone2,2
882.0,1714.0,2202.0,2851.0,3972.0,4407.0,3680.0,4730.0,3838.0,2740.0,1.0,2021-08-11,Arkansas,zone2,2
714.0,1026.0,944.0,1521.5,3660.0,4511.5,4374.0,4821.5,3211.0,2119.5,4.0,2021-08-11,Arkansas,zone2,2
224.0,416.0,250.0,695.0,3211.0,4210.0,3972.0,4529.0,1810.0,745.0,4.0,2021-08-11,Arkansas,zone2,2
1009.5,953.5,586.0,912.0,2841.0,4717.5,4386.0,4876.0,1878.5,1193.5,3.0,2021-08-11,Arkansas,zone2,2
339.5,551.0,334.5,898.0,3265.5,4221.5,4124.0,4400.5,2177.0,1004.5,4.0,2021-08-11,Arkansas,zone2,2
411.0,600.0,826.0,1124.0,1377.0,1627.0,1796.0,2036.0,2798.0,1733.0,1.0,2021-08-11,Arkansas,zone2,2
318.0,502.0,282.0,838.0,4023.5,5677.0,5466.0,5999.0,2320.5,1022.5,4.0,2021-08-11,Arkansas,zone2,2
250.0,433.5,201.0,696.0,4081.0,5710.0,5540.0,5992.5,2292.0,968.5,4.0,2021-08-11,Arkansas,zone2,2
747.0,974.0,1020.0,1601.0,2437.0,2946.5,2996.0,3373.0,2759.5,1643.0,1.0,2021-08-11,Arkansas,zone2,2
405.5,691.5,393.5,1171.0,4568.0,5737.5,5577.0,6032.0,2365.0,991.5,2.0,2021-08-11,Arkansas,zone2,2
351.0,624.0,414.5,953.0,3050.0,4101.5,4152.0,4514.5,2007.5,938.5,1.0,2021-08-11,Arkansas,zone2,2
496.5,821.0,899.0,1612.0,2659.0,3185.0,3266.0,3673.5,2810.5,1660.0,1.0,2021-08-11,Arkansas,zone2,2
490.5,897.0,639.5,1543.0,3237.5,3944.5,3958.0,4372.0,1789.5,919.5,3.0,2021-08-11,Arkansas,zone2,2
4420.0,3500.0,2910.0,3178.0,4006.0,4591.0,5372.0,4688.0,3260.0,2464.0,4.0,2021-08-11,Arkansas,zone2,2
308.0,656.0,362.0,1143.0,3465.0,4896.0,4936.0,5312.0,1602.0,732.0,3.0,2021-08-11,Arkansas,zone2,2
1724.0,1948.0,1604.0,2192.0,3710.0,4351.0,4340.0,4470.0,2959.0,2522.0,4.0,2021-08-11,Arkansas,zone2,2
380.5,630.0,396.0,1063.5,2880.5,3462.0,3816.0,3729.0,2048.5,1011.5,4.0,2021-08-11,Arkansas,zone2,2
389.0,670.0,760.0,1189.0,1895.0,2214.0,2360.0,2548.0,2453.0,1415.0,1.0,2021-08-11,Arkansas,zone2,2
472.5,748.5,413.5,1241.5,3277.5,4477.5,4398.0,4870.0,1605.0,707.0,3.0,2021-08-11,Arkansas,zone2,2
294.0,588.0,498.0,1041.0,2386.0,2923.0,3046.0,3302.0,1929.0,971.0,1.0,2021-08-11,Arkansas,zone2,2
304.0,572.0,441.0,1026.0,2620.0,3450.0,2814.0,3746.0,1737.0,910.0,1.0,2021-08-11,Arkansas,zone2,2
