B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,class_label,date,state,zone,csv_id
1032.0,1310.0,1730.0,1983.0,2181.0,2395.0,2710.0,2826.0,4615.0,3479.0,2.0,2021-05-21,Arkansas,zone1,3
323.0,396.0,418.0,628.0,729.0,754.0,920.0,825.0,1061.0,747.0,4.0,2021-05-21,Arkansas,zone1,3
1256.0,1742.0,2054.0,2566.0,3294.0,3610.0,3676.0,3773.0,4295.0,3330.0,4.0,2021-05-21,Arkansas,zone1,3
2138.0,2946.0,3396.0,4223.0,4911.0,5144.0,5532.0,5427.0,6620.0,5895.0,3.0,2021-05-21,Arkansas,zone1,3
722.0,977.5,1244.0,1517.0,1660.0,1902.0,1970.0,2088.0,3169.0,2638.5,4.0,2021-05-21,Arkansas,zone1,3
1194.0,1506.0,1826.0,1977.0,2011.0,2069.0,2504.0,2236.0,3208.0,2627.0,4.0,2021-05-21,Arkansas,zone1,3
322.0,628.0,431.0,915.0,2637.0,3217.0,3368.0,3332.0,2159.0,1186.0,1.0,2021-05-21,Arkansas,zone1,3
1141.0,1701.0,1956.0,2617.5,3170.0,3442.5,3802.0,3787.5,4373.5,3536.5,5.0,2021-05-21,Arkansas,zone1,3
722.0,994.0,1192.0,1379.0,1680.0,1770.0,2141.0,2006.0,2650.0,1977.0,4.0,2021-05-21,Arkansas,zone1,3
877.0,1156.0,1300.0,1683.0,2531.0,2931.0,3044.0,3073.0,3222.0,2340.0,1.0,2021-05-21,Arkansas,zone1,3
722.0,940.0,1258.0,1433.0,1544.0,1707.0,1920.0,1998.0,2843.0,2093.0,2.0,2021-05-21,Arkansas,zone1,3
952.0,1272.0,1790.0,2093.0,2303.0,2532.0,2777.0,2902.0,3874.0,3023.0,4.0,2021-05-21,Arkansas,zone1,3
1066.0,1508.0,1730.0,2161.0,2458.0,2575.0,2626.0,2863.0,3712.0,2723.0,3.0,2021-05-21,Arkansas,zone1,3
2070.0,2508.0,2836.0,3346.0,3815.0,4014.0,4200.0,4345.0,5331.0,4570.0,3.0,2021-05-21,Arkansas,zone1,3
343.0,804.0,574.0,1450.0,2960.0,3258.0,3807.0,3583.0,2905.0,2066.0,4.0,2021-05-21,Arkansas,zone1,3
1816.0,1866.0,1720.0,2118.0,2832.0,3212.0,3732.0,3449.0,3429.0,2852.0,4.0,2021-05-21,Arkansas,zone1,3
1150.0,1472.0,1802.0,2171.0,2612.0,2907.0,2980.0,3056.0,3956.0,3094.0,4.0,2021-05-21,Arkansas,zone1,3
809.0,1030.0,1360.0,1665.0,1847.0,2017.0,2116.0,2234.0,3204.0,2516.0,2.0,2021-05-21,Arkansas,zone1,3
1072.0,1304.0,1620.0,1799.0,1960.0,2123.0,2319.0,2354.0,3313.0,2742.0,4.0,2021-05-21,Arkansas,zone1,3
1520.0,1982.0,2714.0,3062.0,3252.0,3421.0,3676.0,3745.0,5066.0,4511.0,4.0,2021-05-21,Arkansas,zone1,3
1494.0,1946.0,2474.0,2768.0,3149.0,3385.0,3700.0,3652.0,4805.0,4371.0,4.0,2021-05-21,Arkansas,zone1,3
600.0,759.0,1031.0,1200.5,1247.5,1384.0,1543.0,1616.5,3205.0,2712.0,3.0,2021-05-21,Arkansas,zone1,3
474.0,762.0,596.0,1062.0,2899.0,3498.0,3659.0,3640.0,2368.0,1344.0,1.0,2021-05-21,Arkansas,zone1,3
1410.0,1852.0,2164.0,2660.0,3443.0,3895.0,3899.0,4103.0,4854.0,4264.0,1.0,2021-05-21,Arkansas,zone1,3
648.0,794.0,1024.0,1253.0,1272.0,1412.0,1565.0,1679.0,2073.0,1364.0,4.0,2021-05-21,Arkansas,zone1,3
1264.0,1528.0,1858.0,2444.0,2652.0,2789.0,2261.0,3047.0,3480.0,2736.0,2.0,2021-05-21,Arkansas,zone1,3
1258.0,1182.0,1248.0,1543.0,1649.0,1608.0,1970.0,1746.0,2498.0,2010.0,2.0,2021-05-21,Arkansas,zone1,3
1300.0,1256.0,1246.0,1408.0,1497.0,1559.0,2156.0,1678.0,2298.0,1936.0,3.0,2021-05-21,Arkansas,zone1,3
1004.0,1332.0,1788.0,2218.0,2403.0,2627.0,2878.0,3020.0,3640.0,2605.0,3.0,2021-05-21,Arkansas,zone1,3
2392.0,2552.0,2712.0,3067.0,3283.0,3532.0,3541.0,3667.0,3970.0,2801.0,4.0,2021-05-21,Arkansas,zone1,3
5020.0,4840.0,4756.0,5151.0,5406.0,5461.0,6120.0,5642.0,6094.0,4660.0,4.0,2021-05-21,Arkansas,zone1,3
1226.0,1858.0,2104.0,2656.0,4524.0,5061.0,5392.0,5331.0,4982.0,3911.0,1.0,2021-05-21,Arkansas,zone1,3
1366.0,1864.0,2214.0,2539.0,2835.0,3112.0,3278.0,3330.0,4124.0,3644.0,4.0,2021-05-21,Arkansas,zone1,3
1126.0,1494.0,1974.0,2347.0,2564.0,2777.0,2956.0,3092.0,4602.0,3923.0,2.0,2021-05-21,Arkansas,zone1,3
2136.0,2276.0,2468.0,2673.0,3025.0,3181.0,3439.0,3341.0,3655.0,2701.0,4.0,2021-05-21,Arkansas,zone1,3
1450.0,2106.0,2344.0,3114.0,4208.0,4513.0,4792.0,4794.0,5173.0,4246.0,1.0,2021-05-21,Arkansas,zone1,3
995.0,1259.0,1664.0,2041.5,2335.5,2489.0,2525.0,2592.5,3636.0,3025.0,3.0,2021-05-21,Arkansas,zone1,3
404.0,483.0,516.0,547.0,618.0,645.0,938.0,743.0,995.0,575.0,3.0,2021-05-21,Arkansas,zone1,3
1194.0,1474.0,1794.0,2032.0,2194.0,2329.0,2467.0,2509.0,3385.0,2720.0,4.0,2021-05-21,Arkansas,zone1,3
1692.0,2428.0,2884.0,3440.0,3760.0,3874.0,4284.0,4172.0,5361.0,4648.0,3.0,2021-05-21,Arkansas,zone1,3
658.0,867.0,1000.0,1232.0,1447.0,1560.0,1679.0,1723.0,2014.0,1265.0,4.0,2021-05-21,Arkansas,zone1,3
2014.0,2410.0,3008.0,3502.0,3720.0,3971.0,4252.0,4281.0,5750.0,5434.0,4.0,2021-05-21,Arkansas,zone1,3
870.0,1148.0,1372.0,1995.0,2378.0,2693.0,2626.0,2928.0,4015.0,3359.0,4.0,2021-05-21,Arkansas,zone1,3
562.0,754.0,1052.0,1225.0,1346.0,1474.0,1663.0,1707.0,2595.0,1874.0,4.0,2021-05-21,Arkansas,zone1,3
512.0,798.0,878.0,1311.0,1932.0,2163.0,2034.0,2382.0,2745.0,2168.0,4.0,2021-05-21,Arkansas,zone1,3
3564.0,3144.0,3172.0,3418.0,4083.0,4377.0,4596.0,4325.0,4082.0,3307.0,4.0,2021-05-21,Arkansas,zone1,3
1866.0,1874.0,1810.0,1929.0,2035.0,2059.0,2824.0,2160.0,2682.0,1805.0,3.0,2021-05-21,Arkansas,zone1,3
563.0,810.0,976.0,1344.0,1845.0,2066.0,2126.0,2436.0,3227.0,2252.0,1.0,2021-05-21,Arkansas,zone1,3
1476.0,1768.0,2024.0,2409.0,2798.0,3054.0,3151.0,3239.0,3933.0,3124.0,4.0,2021-05-21,Arkansas,zone1,3
714.0,985.0,1338.0,1630.0,1821.0,2000.0,2294.0,2361.0,3420.0,2516.0,2.0,2021-05-21,Arkansas,zone1,3
742.0,1204.0,1108.0,1950.0,3164.0,3454.0,3644.0,3557.0,3367.0,2381.0,4.0,2021-05-21,Arkansas,zone1,3
908.0,1416.0,1422.0,2077.0,2455.0,2597.0,2894.0,2728.0,2192.0,1150.0,3.0,2021-05-21,Arkansas,zone1,3
633.0,826.0,1186.0,1318.0,1429.0,1545.0,1564.0,1894.0,2511.0,1930.0,4.0,2021-05-21,Arkansas,zone1,3
1262.0,1544.0,1772.0,2093.0,2415.0,2655.0,2724.0,2822.0,3675.0,3082.0,4.0,2021-05-21,Arkansas,zone1,3
606.0,824.0,850.0,1170.0,1286.0,1412.0,1418.0,1376.0,756.0,510.0,3.0,2021-05-21,Arkansas,zone1,3
706.0,968.0,1158.0,1357.0,1596.0,1762.0,1910.0,1928.0,2677.0,2111.0,4.0,2021-05-21,Arkansas,zone1,3
1751.0,2422.0,3148.0,3557.0,3746.0,3919.5,4220.0,4199.0,5599.5,5262.0,2.0,2021-05-21,Arkansas,zone1,3
1582.0,2116.0,2500.0,3020.0,3744.0,4002.0,4284.0,4236.0,5015.0,4429.0,1.0,2021-05-21,Arkansas,zone1,3
797.0,1034.0,1170.0,1573.0,2026.0,2212.0,2286.0,2381.0,3300.0,2661.0,4.0,2021-05-21,Arkansas,zone1,3
1264.0,1428.0,1644.0,1932.0,2066.0,2258.0,2260.0,2466.0,3506.0,3023.0,3.0,2021-05-21,Arkansas,zone1,3
562.0,786.0,836.0,1181.0,1655.0,1750.0,1931.0,1930.0,2250.0,1474.0,4.0,2021-05-21,Arkansas,zone1,3
3300.0,3524.0,3872.0,4172.0,4430.0,4606.0,4984.0,4828.0,5469.0,4466.0,4.0,2021-05-21,Arkansas,zone1,3
1078.0,1416.0,1894.0,2202.0,2322.0,2500.0,2721.0,2822.0,4450.0,3786.0,2.0,2021-05-21,Arkansas,zone1,3
477.0,786.0,791.0,1202.0,2444.0,2981.0,2808.0,3283.0,2660.0,1905.0,1.0,2021-05-21,Arkansas,zone1,3
822.0,1118.0,1282.0,1504.0,2029.0,2149.0,2441.0,2295.0,2916.0,2083.0,4.0,2021-05-21,Arkansas,zone1,3
937.0,1098.0,1376.0,1546.0,1601.0,1758.0,1848.0,1863.0,2847.0,2283.0,4.0,2021-05-21,Arkansas,zone1,3
586.0,826.0,1082.0,1263.0,1429.0,1566.0,1524.0,1810.0,2201.0,1866.0,2.0,2021-05-21,Arkansas,zone1,3
576.0,936.0,922.0,1384.0,2976.0,3428.0,3742.0,3715.0,3231.0,2105.0,1.0,2021-05-21,Arkansas,zone1,3
