B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,class_label,date,state,zone,csv_id
265.0,397.0,505.0,573.0,581.0,628.0,659.0,718.0,1274.0,1127.0,6.0,2021-01-01,California,zone1,1
231.0,366.0,459.0,546.0,577.0,590.0,657.0,683.0,1286.0,1155.0,6.0,2021-01-01,California,zone1,1
253.0,466.0,302.0,852.0,1917.0,2180.0,2249.0,2287.0,1466.0,863.0,1.0,2021-01-01,California,zone1,1
840.0,1092.0,1498.0,1715.0,1797.0,1971.0,2260.0,2294.0,3268.0,2620.0,2.0,2021-01-01,California,zone1,1
821.0,1093.0,1185.0,1659.5,2180.5,2366.5,2579.0,2613.5,3204.0,2709.5,6.0,2021-01-01,California,zone1,1
245.0,448.5,473.5,827.0,1329.5,1460.0,1598.5,1599.0,1722.0,1241.0,1.0,2021-01-01,California,zone1,1
52.0,210.0,294.0,373.0,272.0,277.0,260.0,189.0,56.0,50.0,2.0,2021-01-01,California,zone1,1
270.0,397.0,587.0,669.0,716.0,775.0,835.0,891.0,1436.0,1215.0,6.0,2021-01-01,California,zone1,1
461.0,659.0,890.0,1090.0,1155.0,1278.0,1449.0,1476.0,2510.0,2133.0,6.0,2021-01-01,California,zone1,1
6.0,72.0,130.0,199.0,134.0,162.0,162.0,113.0,121.0,118.0,2.0,2021-01-01,California,zone1,1
145.0,242.0,287.0,466.0,422.0,480.0,247.0,394.0,548.0,482.0,2.0,2021-01-01,California,zone1,1
841.0,1122.0,1480.0,1650.0,1715.0,1787.0,1958.0,1993.0,2727.0,2175.0,2.0,2021-01-01,California,zone1,1
731.0,1024.0,1490.0,1675.0,1742.0,1859.0,2054.0,2132.0,2765.0,2049.0,2.0,2021-01-01,California,zone1,1
223.5,407.5,517.0,727.5,733.0,801.5,664.5,809.5,1113.5,1051.0,2.0,2021-01-01,California,zone1,1
321.0,582.0,548.0,998.0,2024.0,2235.0,2362.0,2417.0,2224.0,1485.0,3.0,2021-01-01,California,zone1,1
509.0,716.5,971.5,1148.5,1256.0,1332.5,1447.0,1509.5,2356.5,1791.0,1.0,2021-01-01,California,zone1,1
303.0,538.0,643.0,907.0,1089.0,1165.0,1460.0,1296.0,1678.0,1280.0,4.0,2021-01-01,California,zone1,1
525.0,826.5,1073.0,1532.5,2163.0,2288.0,2513.5,2572.0,2886.5,2110.0,6.0,2021-01-01,California,zone1,1
932.0,1334.0,1780.0,2010.0,2093.0,2214.0,2398.0,2529.0,3306.0,2578.0,2.0,2021-01-01,California,zone1,1
692.0,960.0,1252.0,1413.0,1518.0,1627.0,1708.0,1793.0,2747.0,2154.0,2.0,2021-01-01,California,zone1,1
817.0,1366.0,1508.0,1547.0,952.0,910.0,777.0,593.0,152.0,126.0,2.0,2021-01-01,California,zone1,1
181.0,335.0,474.0,532.0,621.0,618.0,722.0,735.0,1301.0,974.0,6.0,2021-01-01,California,zone1,1
666.0,984.0,1280.0,1527.0,1652.0,1786.0,1936.0,2042.0,2807.0,2081.0,2.0,2021-01-01,California,zone1,1
428.0,634.0,773.0,1125.0,1574.0,1763.0,1884.0,1941.0,2300.0,1590.0,6.0,2021-01-01,California,zone1,1
457.0,670.0,792.0,1053.0,1229.0,1296.0,1489.0,1536.0,2513.0,1862.0,6.0,2021-01-01,California,zone1,1
936.0,1260.0,1666.0,1869.0,1983.0,2126.0,2348.0,2361.0,3486.0,2759.0,2.0,2021-01-01,California,zone1,1
770.0,1040.0,1284.0,1454.0,1180.0,1182.0,1146.0,982.0,53.0,58.0,6.0,2021-01-01,California,zone1,1
276.0,449.0,600.0,672.5,703.0,790.5,909.5,920.5,1611.0,1455.0,6.0,2021-01-01,California,zone1,1
336.0,482.0,665.0,930.0,1125.0,1281.0,1390.0,1522.0,1946.0,1327.0,4.0,2021-01-01,California,zone1,1
403.0,678.0,914.0,1062.0,1219.0,1305.0,1430.0,1485.0,2642.0,2232.0,4.0,2021-01-01,California,zone1,1
190.0,356.0,594.0,745.0,773.0,885.0,1011.0,985.0,429.0,268.0,2.0,2021-01-01,California,zone1,1
336.0,602.0,844.0,927.0,1010.0,1076.0,1164.0,1181.0,2080.0,1774.0,6.0,2021-01-01,California,zone1,1
307.0,407.0,500.0,580.0,429.0,463.0,462.0,388.0,63.0,70.0,2.0,2021-01-01,California,zone1,1
468.0,621.0,835.0,1145.0,1588.0,1789.0,1924.0,1998.0,2379.0,1797.0,3.0,2021-01-01,California,zone1,1
775.0,1066.0,1574.0,1798.0,1920.0,2069.0,2326.0,2439.0,3548.0,2683.0,2.0,2021-01-01,California,zone1,1
114.0,183.5,294.0,378.0,299.5,323.0,247.5,318.5,344.0,297.0,2.0,2021-01-01,California,zone1,1
245.0,491.0,544.0,946.0,1659.0,1777.0,1866.0,1985.0,2027.0,1365.0,1.0,2021-01-01,California,zone1,1
353.0,615.0,822.0,932.0,969.0,1062.0,1204.0,1158.0,2195.0,1910.0,6.0,2021-01-01,California,zone1,1
318.0,562.0,507.0,902.0,1772.0,1983.0,1887.0,2002.0,1664.0,1098.0,1.0,2021-01-01,California,zone1,1
791.5,1087.0,1518.0,1782.0,1862.5,2055.5,2188.0,2266.5,3176.5,2531.5,2.0,2021-01-01,California,zone1,1
994.0,1370.0,2020.0,2358.0,2496.0,2744.0,2962.0,3093.0,4204.0,3130.0,2.0,2021-01-01,California,zone1,1
775.0,1382.0,1716.0,1662.0,939.0,882.0,774.0,519.0,61.0,62.0,2.0,2021-01-01,California,zone1,1
605.0,791.5,882.0,936.0,613.5,648.5,531.5,470.0,378.5,288.5,2.0,2021-01-01,California,zone1,1
609.0,802.0,788.0,963.0,817.0,808.0,666.0,730.0,708.0,577.0,2.0,2021-01-01,California,zone1,1
453.0,805.0,957.0,1090.0,837.0,877.0,871.0,687.0,90.0,92.0,2.0,2021-01-01,California,zone1,1
384.0,677.0,820.0,1004.0,871.0,895.0,883.0,805.0,207.0,182.0,6.0,2021-01-01,California,zone1,1
760.0,852.0,891.0,1243.0,1667.0,1836.0,1945.0,2018.0,2097.0,1637.0,4.0,2021-01-01,California,zone1,1
659.0,962.0,1116.0,1332.0,1642.0,1758.0,1739.0,1890.0,2423.0,1861.0,6.0,2021-01-01,California,zone1,1
