B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,class_label,date,state,zone,csv_id
331.0,770.0,402.0,1432.0,3856.0,4727.0,5281.0,4947.0,2004.0,1105.0,6.0,2021-03-01,California,zone1,1
997.0,1252.0,1644.0,1905.5,1977.5,2132.0,2336.0,2384.0,3450.5,2758.0,2.0,2021-03-01,California,zone1,1
634.0,825.0,1052.0,1302.0,1653.0,1799.0,1952.0,1972.0,2964.0,2472.0,1.0,2021-03-01,California,zone1,1
1156.0,1366.0,1694.0,1731.0,2146.0,2319.0,2348.0,2386.0,3206.0,2962.0,2.0,2021-03-01,California,zone1,1
702.5,936.0,1317.0,1519.0,1624.0,1748.0,1980.0,1995.0,2631.5,1854.0,3.0,2021-03-01,California,zone1,1
657.0,884.0,1132.0,1293.0,1345.0,1432.0,1450.0,1486.0,1876.0,1373.0,2.0,2021-03-01,California,zone1,1
888.0,1386.0,1048.0,1980.0,3466.0,3794.0,3996.0,3951.0,2616.0,1840.0,6.0,2021-03-01,California,zone1,1
626.0,867.0,1018.0,1380.0,1699.0,1861.0,2083.0,2078.0,2658.0,2307.0,1.0,2021-03-01,California,zone1,1
1158.0,1548.0,1936.0,2359.0,2642.0,2841.0,2897.0,3100.0,3993.0,3589.0,6.0,2021-03-01,California,zone1,1
872.0,1016.0,1272.0,1427.0,1517.0,1670.0,1910.0,1825.0,2915.0,2663.0,2.0,2021-03-01,California,zone1,1
1026.0,1180.0,1490.0,1580.0,1758.0,1915.0,2163.0,2122.0,3086.0,2731.0,2.0,2021-03-01,California,zone1,1
388.0,658.0,459.0,1170.0,3324.0,3837.0,4091.0,4004.0,2129.0,1278.0,1.0,2021-03-01,California,zone1,1
1013.0,1410.0,1742.0,1833.0,2110.0,2312.0,2630.0,2557.0,3696.0,3198.0,6.0,2021-03-01,California,zone1,1
958.0,1150.0,1330.0,1405.0,1356.0,1412.0,1555.0,1494.0,993.0,709.0,6.0,2021-03-01,California,zone1,1
880.0,1062.0,1336.0,1467.0,1520.0,1649.0,1820.0,1804.0,2867.0,2725.0,6.0,2021-03-01,California,zone1,1
827.0,1086.0,1304.0,1556.0,2040.0,2256.0,2424.0,2483.0,2743.0,1991.0,3.0,2021-03-01,California,zone1,1
919.0,1312.0,1664.0,1964.0,2264.0,2470.0,2792.0,2563.0,3526.0,2932.0,2.0,2021-03-01,California,zone1,1
657.0,853.0,1166.0,1315.0,1429.0,1610.0,1792.0,1732.0,2801.0,2694.0,1.0,2021-03-01,California,zone1,1
652.0,746.0,988.0,1143.0,1323.0,1404.0,1676.0,1659.0,2635.0,2273.0,6.0,2021-03-01,California,zone1,1
347.0,573.0,371.0,912.0,3034.0,3530.0,3764.0,3673.0,2138.0,1210.0,3.0,2021-03-01,California,zone1,1
623.0,879.0,1276.0,1415.0,1582.0,1747.0,1971.0,1860.0,2281.0,1570.0,2.0,2021-03-01,California,zone1,1
1092.0,1442.0,1818.0,1959.5,2074.5,2198.5,2424.5,2392.5,3949.0,3700.0,6.0,2021-03-01,California,zone1,1
1442.0,1644.0,1992.0,2280.0,2428.0,2586.0,2710.0,2835.0,3771.0,3241.0,2.0,2021-03-01,California,zone1,1
461.0,642.0,702.0,1093.0,2070.0,2401.0,2423.0,2522.0,2503.0,2063.0,1.0,2021-03-01,California,zone1,1
637.0,932.0,1148.0,1289.0,1344.0,1398.0,1549.0,1468.0,1195.0,825.0,2.0,2021-03-01,California,zone1,1
408.0,486.0,629.0,747.0,804.0,910.0,969.0,1054.0,902.0,575.0,2.0,2021-03-01,California,zone1,1
613.0,787.0,1028.0,1253.0,1415.0,1526.0,1726.0,1815.0,2792.0,2629.0,1.0,2021-03-01,California,zone1,1
1406.0,1584.0,1930.0,2116.0,2171.0,2262.0,2415.0,2445.0,2959.0,2581.0,3.0,2021-03-01,California,zone1,1
731.0,1128.0,1470.0,1895.0,2043.0,2206.0,2232.0,2289.0,3069.0,2575.0,2.0,2021-03-01,California,zone1,1
1748.0,2214.0,2758.0,3065.0,3121.0,3301.0,3546.0,3457.0,4209.0,4033.0,6.0,2021-03-01,California,zone1,1
1472.0,1992.0,2494.0,2739.0,2822.0,2985.0,3183.0,3119.0,4257.0,4108.0,6.0,2021-03-01,California,zone1,1
603.0,724.0,924.0,1011.0,1091.0,1176.0,1218.0,1261.0,1615.0,1421.0,6.0,2021-03-01,California,zone1,1
799.5,995.0,1127.0,1473.0,2043.0,2307.5,2478.0,2543.0,2165.5,1598.5,4.0,2021-03-01,California,zone1,1
718.0,902.0,1012.0,1467.0,2244.0,2490.0,2206.0,2652.0,2598.0,1889.0,6.0,2021-03-01,California,zone1,1
728.0,948.0,1152.0,1224.0,1264.0,1355.0,1551.0,1475.0,2423.0,2187.0,6.0,2021-03-01,California,zone1,1
632.0,812.0,958.0,1289.0,1584.0,1737.0,1953.0,1892.0,2108.0,1747.0,2.0,2021-03-01,California,zone1,1
886.0,1072.0,1228.0,1644.0,2198.0,2440.0,2588.0,2699.0,2914.0,2229.0,2.0,2021-03-01,California,zone1,1
443.0,609.0,560.0,876.0,1908.0,2306.0,2454.0,2463.0,2207.0,1754.0,1.0,2021-03-01,California,zone1,1
760.0,1050.0,1130.0,1451.0,1988.0,2200.0,2476.0,2422.0,2747.0,2150.0,6.0,2021-03-01,California,zone1,1
1056.0,1220.0,1544.0,1792.0,1935.0,2099.0,2302.0,2305.0,3667.0,3444.0,2.0,2021-03-01,California,zone1,1
553.0,855.0,1092.0,1438.0,2284.0,2501.0,2641.0,2605.0,2410.0,2056.0,1.0,2021-03-01,California,zone1,1
451.0,608.0,647.0,985.0,1604.0,1834.0,1940.0,1987.0,2412.0,1819.0,1.0,2021-03-01,California,zone1,1
669.0,835.0,738.0,1123.0,2502.0,2751.0,2722.0,3063.0,2337.0,1628.0,6.0,2021-03-01,California,zone1,1
556.0,747.0,948.0,1208.0,1334.0,1451.0,1552.0,1634.0,2203.0,1549.0,2.0,2021-03-01,California,zone1,1
879.0,1096.0,1288.0,1453.0,1637.0,1748.0,1982.0,1899.0,2723.0,2595.0,6.0,2021-03-01,California,zone1,1
741.0,898.0,1178.0,1332.0,1451.0,1588.0,1738.0,1823.0,3219.0,2789.0,6.0,2021-03-01,California,zone1,1
991.0,1428.0,1978.0,2244.0,2432.0,2619.0,2808.0,2838.0,4179.0,3878.0,6.0,2021-03-01,California,zone1,1
596.0,814.0,850.0,1227.0,2405.0,2784.0,3082.0,2929.0,2412.0,1973.0,1.0,2021-03-01,California,zone1,1
888.0,1334.0,1682.0,2203.0,2620.0,2841.0,2943.0,3014.0,3669.0,3012.0,2.0,2021-03-01,California,zone1,1
330.0,517.0,312.0,890.0,3043.0,3640.0,4168.0,3985.0,2043.0,1205.0,3.0,2021-03-01,California,zone1,1
550.0,700.0,850.0,968.0,1019.0,1083.0,1185.0,1193.0,1699.0,1497.0,2.0,2021-03-01,California,zone1,1
1028.0,1278.0,1632.0,1830.0,1968.0,2120.0,2272.0,2374.0,3681.0,3382.0,2.0,2021-03-01,California,zone1,1
1255.0,1715.0,2091.0,2255.0,2401.5,2501.0,2709.5,2657.5,4173.0,3954.5,6.0,2021-03-01,California,zone1,1
1124.0,1520.0,2024.0,2231.0,2358.0,2509.0,2753.0,2771.0,4136.0,3831.0,2.0,2021-03-01,California,zone1,1
342.0,650.0,404.0,1034.0,3176.0,3643.0,3988.0,3868.0,2079.0,1267.0,1.0,2021-03-01,California,zone1,1
708.0,800.0,1052.0,1198.0,1308.0,1442.0,1603.0,1689.0,3271.0,2931.0,6.0,2021-03-01,California,zone1,1
394.0,553.0,772.0,942.5,1050.0,1173.0,1268.0,1333.0,2056.5,1735.5,3.0,2021-03-01,California,zone1,1
976.5,1271.0,1659.0,1916.5,2006.5,2206.0,2396.5,2448.5,3578.5,2957.0,2.0,2021-03-01,California,zone1,1
538.0,929.0,904.0,1664.0,2973.0,3365.0,3804.0,3727.0,2500.0,1559.0,4.0,2021-03-01,California,zone1,1
440.0,682.0,594.0,1076.0,2137.0,2474.0,2618.0,2642.0,2055.0,1521.0,1.0,2021-03-01,California,zone1,1
932.0,1266.0,1108.0,1701.0,3101.0,3464.0,4166.0,3646.0,2495.0,1752.0,6.0,2021-03-01,California,zone1,1
738.0,1072.0,1394.0,1693.0,2240.0,2494.0,2700.0,2669.0,3367.0,2778.0,1.0,2021-03-01,California,zone1,1
461.0,669.0,922.0,1180.0,1514.0,1644.0,1750.0,1705.0,1915.0,1504.0,3.0,2021-03-01,California,zone1,1
791.0,1000.0,1210.0,1566.0,1784.0,1920.0,2094.0,2103.0,2751.0,2297.0,2.0,2021-03-01,California,zone1,1
193.0,488.0,213.5,958.0,3377.5,4302.0,4638.0,4480.5,1525.5,726.0,1.0,2021-03-01,California,zone1,1
656.0,902.0,1152.0,1339.0,1385.0,1501.0,1622.0,1679.0,2763.0,2293.0,2.0,2021-03-01,California,zone1,1
428.0,554.0,700.0,1036.0,1286.0,1418.0,1528.0,1637.0,1870.0,1417.0,6.0,2021-03-01,California,zone1,1
547.0,852.0,797.0,1302.0,2666.0,3039.0,3120.0,3231.0,2370.0,1480.0,3.0,2021-03-01,California,zone1,1
416.0,741.0,370.0,1064.0,4130.0,5754.0,6056.0,5920.0,1825.0,912.0,6.0,2021-03-01,California,zone1,1
501.0,796.0,634.0,1315.0,2501.0,2895.0,3780.0,3060.0,1888.0,1555.0,6.0,2021-03-01,California,zone1,1
1300.0,1650.0,2040.0,2230.0,2314.0,2494.0,2823.0,2716.0,3993.0,3484.0,2.0,2021-03-01,California,zone1,1
656.0,1004.0,1032.0,1682.0,3100.0,3585.0,4036.0,3671.0,2758.0,2369.0,6.0,2021-03-01,California,zone1,1
759.0,1092.0,1420.0,1767.0,1946.0,2045.0,2214.0,2263.0,3436.0,2800.0,2.0,2021-03-01,California,zone1,1
254.0,378.0,530.0,613.0,586.0,658.0,724.0,678.0,547.0,373.0,2.0,2021-03-01,California,zone1,1
1121.0,1454.0,1894.0,2298.0,2606.0,2815.0,3080.5,3091.0,4124.0,3324.0,2.0,2021-03-01,California,zone1,1
1248.0,1568.0,1780.0,1998.0,2048.0,2135.0,2286.0,2262.0,3176.0,3097.0,2.0,2021-03-01,California,zone1,1
572.0,903.0,886.0,1574.0,2425.0,2742.0,2972.0,2943.0,2962.0,2567.0,1.0,2021-03-01,California,zone1,1
962.0,1214.0,1508.0,1747.0,1833.0,1948.0,2142.0,2131.0,2767.0,2225.0,2.0,2021-03-01,California,zone1,1
1267.0,1398.0,1635.0,1757.0,1790.0,1901.5,2013.0,2020.0,2692.5,2279.5,3.0,2021-03-01,California,zone1,1
502.0,764.0,980.0,1380.0,1863.0,2036.0,2156.0,2324.0,3140.0,2448.0,6.0,2021-03-01,California,zone1,1
501.0,854.0,805.0,1382.0,2841.0,3574.0,4003.0,3635.0,2448.0,1708.0,1.0,2021-03-01,California,zone1,1
1178.0,1432.0,1694.0,2015.0,2423.0,2639.0,2935.0,2927.0,3495.0,2736.0,6.0,2021-03-01,California,zone1,1
1162.0,1660.0,1824.0,1925.0,1534.0,1533.0,1370.0,1181.0,427.0,357.0,2.0,2021-03-01,California,zone1,1
1152.5,1485.0,2041.0,2272.5,2478.0,2659.0,2782.0,2865.5,3291.0,2694.0,3.0,2021-03-01,California,zone1,1
474.0,656.0,636.0,1096.0,2392.0,2861.0,3189.0,3117.0,2552.0,1688.0,3.0,2021-03-01,California,zone1,1
508.0,718.0,713.0,1110.0,2023.0,2303.0,2543.0,2492.0,2515.0,1867.0,1.0,2021-03-01,California,zone1,1
341.0,425.0,492.0,763.5,994.0,1044.5,774.5,1021.0,1168.0,1015.0,6.0,2021-03-01,California,zone1,1
581.0,725.0,857.0,1223.0,1741.0,1946.0,1969.0,2101.0,3043.0,2402.0,1.0,2021-03-01,California,zone1,1
1022.0,1338.0,1694.0,1954.0,2063.0,2245.0,2502.0,2502.0,3535.0,3171.0,2.0,2021-03-01,California,zone1,1
606.0,860.0,974.0,1383.0,2410.0,2724.0,2900.0,2919.0,2618.0,2126.0,1.0,2021-03-01,California,zone1,1
1268.0,1588.0,1858.0,1984.0,2052.0,2192.0,2304.0,2284.0,3048.0,2952.0,6.0,2021-03-01,California,zone1,1
480.0,679.0,751.0,1097.0,1808.0,1958.0,2172.0,2244.0,2614.0,1965.0,1.0,2021-03-01,California,zone1,1
888.0,1080.0,1430.0,1538.0,1654.0,1765.5,1950.0,1947.0,2895.5,2358.0,2.0,2021-03-01,California,zone1,1
736.0,1008.0,1416.0,1507.0,1546.0,1652.0,1860.0,1876.0,3409.0,2852.0,6.0,2021-03-01,California,zone1,1
209.0,234.0,301.0,461.0,430.0,455.0,471.0,434.0,95.5,79.5,2.0,2021-03-01,California,zone1,1
660.0,930.0,1094.0,1409.0,1854.0,2089.0,2136.0,2115.0,2550.0,1905.0,6.0,2021-03-01,California,zone1,1
836.0,1034.0,998.0,1473.0,2458.0,2911.5,3172.0,2986.5,2610.0,2085.5,6.0,2021-03-01,California,zone1,1
888.0,1218.0,1708.0,2073.0,2341.0,2559.0,2766.0,2927.0,3911.0,2808.0,3.0,2021-03-01,California,zone1,1
991.0,1332.0,1852.0,2127.0,2381.0,2611.0,2850.0,2908.0,3837.0,3310.0,2.0,2021-03-01,California,zone1,1
1194.0,1832.0,2388.0,2624.0,2628.0,2792.0,3040.0,2880.0,3866.0,3542.0,2.0,2021-03-01,California,zone1,1
407.0,647.0,446.0,951.0,3282.0,3868.0,4024.0,3960.0,2105.0,1135.0,3.0,2021-03-01,California,zone1,1
245.0,274.0,360.0,513.0,457.0,496.0,454.0,447.0,291.0,247.0,2.0,2021-03-01,California,zone1,1
364.0,732.0,444.0,1226.0,4188.0,4659.0,5160.0,5022.0,2079.0,751.0,6.0,2021-03-01,California,zone1,1
1160.0,1444.0,1676.0,2021.0,2603.0,2775.0,2988.0,2872.0,2963.0,2318.0,4.0,2021-03-01,California,zone1,1
1082.0,1540.0,1684.0,2155.0,2713.0,2942.0,3204.0,3093.0,3289.0,2620.0,4.0,2021-03-01,California,zone1,1
720.0,1076.0,1212.0,1666.0,2399.0,2607.0,2857.0,2806.0,2889.0,2476.0,1.0,2021-03-01,California,zone1,1
111.0,183.0,166.0,269.0,195.0,229.0,228.0,162.0,139.0,117.0,6.0,2021-03-01,California,zone1,1
401.0,578.0,832.0,1012.5,1151.5,1302.0,1447.0,1480.5,2330.0,1842.5,3.0,2021-03-01,California,zone1,1
225.0,470.0,180.0,744.0,3705.0,5302.0,5613.0,5536.0,1400.0,629.0,1.0,2021-03-01,California,zone1,1
191.0,294.0,414.0,652.0,676.0,720.0,787.0,768.0,176.0,147.0,2.0,2021-03-01,California,zone1,1
1664.0,1844.0,2282.0,2431.0,2520.0,2716.0,2917.0,2927.0,3904.0,3322.0,6.0,2021-03-01,California,zone1,1
968.0,1396.0,1930.0,2304.0,2504.0,2737.0,3090.0,3138.0,4357.0,3443.0,2.0,2021-03-01,California,zone1,1
1082.0,1588.0,2200.0,2381.0,2522.0,2631.0,2924.0,2805.0,3843.0,3375.0,2.0,2021-03-01,California,zone1,1
1014.0,1142.0,1344.0,1456.0,1822.0,2015.0,2289.0,2262.0,3084.0,2374.0,6.0,2021-03-01,California,zone1,1
786.5,910.0,1184.0,1343.0,1394.0,1484.5,1607.0,1652.5,2216.5,1904.0,3.0,2021-03-01,California,zone1,1
971.0,1248.0,1654.0,1858.0,1952.0,2077.0,2205.0,2221.0,3099.0,2844.0,6.0,2021-03-01,California,zone1,1
456.0,597.0,787.0,881.0,940.0,1025.0,1099.0,1109.0,1818.0,1670.0,2.0,2021-03-01,California,zone1,1
