B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,class_label,date,state,zone,csv_id
311.5,566.0,320.5,805.0,3219.0,4269.0,4416.0,4342.5,1753.5,922.5,6.0,2021-04-11,California,zone1,2
893.0,1025.5,1240.0,1338.5,1405.5,1467.0,1594.0,1596.0,2502.5,2365.0,6.0,2021-04-11,California,zone1,2
582.0,923.0,931.0,1479.5,2517.0,2896.0,3122.0,3108.0,2443.0,1588.0,1.0,2021-04-11,California,zone1,2
927.0,1208.0,1617.0,1785.5,1864.0,1989.5,2161.0,2170.0,3348.5,3135.0,2.0,2021-04-11,California,zone1,2
306.0,602.0,349.0,1024.0,3041.0,3773.0,4048.0,3990.0,1586.0,862.0,6.0,2021-04-11,California,zone1,2
580.5,973.5,973.0,1648.0,2926.0,3280.0,3556.0,3609.0,2454.0,1733.5,1.0,2021-04-11,California,zone1,2
569.0,675.5,820.0,891.5,925.5,985.0,1066.0,1078.0,1725.5,1642.5,2.0,2021-04-11,California,zone1,2
816.0,1126.0,1390.0,1651.0,1820.0,1960.0,2062.0,2102.0,2902.0,2573.0,6.0,2021-04-11,California,zone1,2
964.0,1330.0,1645.0,1930.5,2397.5,2634.0,2658.0,2879.5,3508.0,2820.0,6.0,2021-04-11,California,zone1,2
667.5,953.5,1267.0,1393.5,1452.0,1564.5,1744.0,1704.5,2760.0,2520.0,2.0,2021-04-11,California,zone1,2
848.0,1104.0,1358.0,1512.0,1716.0,1869.0,1842.0,2023.0,2845.0,2547.0,2.0,2021-04-11,California,zone1,2
793.0,934.5,1166.0,1346.5,1417.0,1495.5,1598.0,1649.5,2812.0,2694.0,2.0,2021-04-11,California,zone1,2
736.0,978.0,1308.0,1481.0,1560.0,1654.0,1780.0,1851.0,2717.0,2252.0,2.0,2021-04-11,California,zone1,2
584.5,881.5,1034.0,1433.5,2123.0,2364.0,2576.0,2577.5,2913.5,2270.5,1.0,2021-04-11,California,zone1,2
393.0,617.0,772.0,1054.0,1009.0,1114.0,816.0,1144.0,1377.0,1315.0,2.0,2021-04-11,California,zone1,2
566.0,840.0,806.0,1449.0,3384.0,3954.0,4272.0,4135.0,2061.0,1134.0,3.0,2021-04-11,California,zone1,2
797.5,1144.0,1511.0,1722.5,1836.5,1979.5,2125.0,2157.0,3052.5,2573.5,1.0,2021-04-11,California,zone1,2
522.0,848.0,829.0,1367.5,2527.5,3020.5,3678.0,3345.0,2376.5,1599.0,4.0,2021-04-11,California,zone1,2
605.0,1080.0,1224.0,1726.0,3211.0,3586.0,3824.0,3797.0,2758.0,1735.0,3.0,2021-04-11,California,zone1,2
