B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,class_label,date,state,zone,csv_id
535.0,763.0,1306.0,1610.5,1812.5,2114.0,2537.0,2620.5,2785.5,1942.0,5.0,2021-01-01,California,zone2,1
708.0,1061.0,1465.0,1667.5,1723.5,1860.0,1949.0,1957.5,3217.5,3080.5,1.0,2021-01-01,California,zone2,1
595.5,709.0,878.0,949.0,1111.5,1222.5,1462.5,1499.5,2482.0,2006.5,6.0,2021-01-01,California,zone2,1
575.0,804.0,1138.0,1394.5,1560.5,1746.5,2113.0,2089.5,3363.0,2750.0,6.0,2021-01-01,California,zone2,1
440.0,544.0,744.0,853.0,959.0,1019.0,1086.0,1141.0,1938.0,1721.0,6.0,2021-01-01,California,zone2,1
593.0,716.0,804.0,877.0,1065.5,1149.0,1381.0,1334.5,2225.0,2117.0,6.0,2021-01-01,California,zone2,1
1197.0,1145.0,1177.0,1290.0,1257.0,1355.0,1520.0,1405.5,1800.0,1443.0,6.0,2021-01-01,California,zone2,1
507.5,546.0,654.0,853.5,1083.5,1205.5,1328.0,1359.5,2077.5,1929.5,1.0,2021-01-01,California,zone2,1
662.5,891.5,1056.0,1389.0,1660.0,1868.5,1993.0,1968.5,2333.5,2006.5,1.0,2021-01-01,California,zone2,1
676.0,874.0,1234.0,1501.0,1684.0,1898.0,2184.0,2231.0,3244.0,2529.0,5.0,2021-01-01,California,zone2,1
304.5,511.0,812.0,1017.0,1239.5,1377.0,1482.5,1518.0,2071.5,1913.0,6.0,2021-01-01,California,zone2,1
582.0,896.5,1018.0,1546.5,2278.5,2520.0,2827.0,2819.5,3136.0,2314.5,3.0,2021-01-01,California,zone2,1
726.0,957.0,1580.0,1949.5,2193.5,2406.5,2877.0,2866.0,2692.0,1918.5,5.0,2021-01-01,California,zone2,1
311.0,621.0,907.0,1224.0,1576.0,1759.0,1876.0,1956.0,2893.0,2151.0,6.0,2021-01-01,California,zone2,1
