B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,class_label,date,state,zone,csv_id
462.0,702.0,793.0,1146.0,2230.5,2688.5,2900.0,2972.5,2017.0,1442.0,5.0,2021-06-01,California,zone2,1
512.0,900.0,841.0,1597.0,3408.0,4173.0,4476.0,4248.0,2882.0,2253.0,1.0,2021-06-01,California,zone2,1
717.5,1092.0,1184.0,1770.5,3122.5,3617.0,3926.0,3972.5,3407.5,2136.0,6.0,2021-06-01,California,zone2,1
1069.0,1398.0,1805.0,2011.0,2101.5,2298.5,2638.0,2614.0,4349.5,4210.5,6.0,2021-06-01,California,zone2,1
742.0,992.0,1311.0,1455.0,1555.5,1691.5,1837.0,1858.5,3010.0,2644.5,6.0,2021-06-01,California,zone2,1
1020.0,1515.0,1772.0,2156.0,3438.5,3853.0,4108.0,4177.0,3436.5,2381.0,6.0,2021-06-01,California,zone2,1
1113.0,1496.0,2059.0,2295.5,2389.0,2550.5,2846.0,2870.0,4210.0,3444.0,6.0,2021-06-01,California,zone2,1
385.0,895.0,508.5,1438.0,4422.0,5309.0,5610.0,5488.5,2771.0,1590.0,1.0,2021-06-01,California,zone2,1
643.0,1103.0,1018.0,1744.5,3354.5,3828.0,4130.0,4081.5,2623.0,1831.5,1.0,2021-06-01,California,zone2,1
513.0,801.0,979.0,1362.5,2385.0,2858.0,3050.0,3187.0,2687.5,1752.0,5.0,2021-06-01,California,zone2,1
752.0,1135.0,1555.0,1864.5,2202.0,2406.0,2465.0,2607.5,3133.5,2721.5,6.0,2021-06-01,California,zone2,1
795.0,1128.0,1218.0,1784.0,3407.0,3785.0,3996.0,4088.0,3186.0,2024.0,3.0,2021-06-01,California,zone2,1
596.5,813.0,891.0,1263.5,2224.0,2656.0,2821.0,2853.0,2191.0,1664.0,5.0,2021-06-01,California,zone2,1
969.0,1439.0,2005.5,2421.5,2764.0,2954.0,3097.5,3134.5,3964.0,3233.0,6.0,2021-06-01,California,zone2,1
704.5,1080.0,998.5,1493.5,3700.5,4266.0,4462.0,4334.5,2410.5,1459.5,6.0,2021-06-01,California,zone2,1
1302.0,1845.0,2945.0,3526.5,3788.0,4209.5,4716.0,4889.0,4100.5,2548.5,6.0,2021-06-01,California,zone2,1
1371.0,1891.0,2456.0,2700.5,2830.5,2977.5,3261.0,3190.5,4148.5,3708.0,6.0,2021-06-01,California,zone2,1
1229.0,1865.0,2767.0,3061.0,3176.5,3348.5,3526.0,3560.0,4457.5,3583.0,1.0,2021-06-01,California,zone2,1
634.5,993.5,1043.0,1546.5,2595.0,2907.0,3156.0,3183.5,2684.5,1857.0,4.0,2021-06-01,California,zone2,1
1398.5,1602.0,1553.5,1934.0,2908.0,3187.5,3215.0,3291.5,3019.0,2760.5,6.0,2021-06-01,California,zone2,1
1107.0,1595.0,1766.0,2295.0,3503.0,3933.0,4208.0,4135.0,3737.0,3110.5,1.0,2021-06-01,California,zone2,1
768.0,1199.0,1072.0,1764.0,3518.5,4015.0,4234.0,4236.5,3179.5,2332.5,1.0,2021-06-01,California,zone2,1
482.0,746.0,514.0,1127.0,4194.0,5293.0,5260.0,5465.0,1998.0,1044.0,3.0,2021-06-01,California,zone2,1
451.0,659.0,703.5,1123.0,2481.0,3042.0,3324.0,3364.5,2368.5,1527.5,5.0,2021-06-01,California,zone2,1
664.0,1087.0,1063.0,1723.5,3203.5,3660.0,3902.0,3868.0,2756.5,2018.0,1.0,2021-06-01,California,zone2,1
462.0,830.0,626.0,1284.0,4044.5,5039.5,5242.0,5112.5,1883.0,1118.0,6.0,2021-06-01,California,zone2,1
496.0,998.0,884.5,1740.5,3792.5,4492.5,4702.0,4801.0,2830.5,1623.5,1.0,2021-06-01,California,zone2,1
1056.0,1536.0,1956.0,2127.0,2169.0,2296.5,2431.0,2456.0,3381.0,2932.0,6.0,2021-06-01,California,zone2,1
731.0,1085.0,1137.0,1638.0,3189.0,3719.5,3942.0,4004.0,3221.5,2250.0,6.0,2021-06-01,California,zone2,1
638.0,989.0,1119.0,1704.0,2884.5,3314.0,3668.0,3662.0,3443.5,2434.0,1.0,2021-06-01,California,zone2,1
1136.0,1521.0,2174.0,2470.0,2535.5,2717.5,2833.0,3054.5,4439.0,3779.5,1.0,2021-06-01,California,zone2,1
1105.0,1640.0,2076.0,2458.0,3232.5,3634.0,3932.0,3895.5,3608.5,2760.0,5.0,2021-06-01,California,zone2,1
1089.0,1578.0,2179.0,2479.5,2949.0,3226.5,3418.0,3487.5,3954.0,3280.0,6.0,2021-06-01,California,zone2,1
726.0,1042.0,982.0,1513.0,3375.0,4252.0,4372.0,4358.0,2846.0,2276.0,1.0,2021-06-01,California,zone2,1
220.0,710.0,222.5,1263.0,5061.5,6318.0,6564.0,6467.5,2423.0,1134.0,1.0,2021-06-01,California,zone2,1
902.5,1349.0,1687.0,2180.0,3314.5,3805.0,3918.0,4147.5,3420.0,2404.0,4.0,2021-06-01,California,zone2,1
941.5,1276.0,1496.0,1846.5,2555.0,2824.0,3007.0,3016.5,3366.0,2913.5,6.0,2021-06-01,California,zone2,1
425.0,791.0,365.0,1110.0,4205.0,4993.0,4992.0,5040.0,2198.0,1024.0,3.0,2021-06-01,California,zone2,1
1533.0,2084.0,2936.0,3377.5,3503.0,3702.0,4014.0,4032.0,3537.5,2400.0,6.0,2021-06-01,California,zone2,1
784.0,1045.0,973.0,1359.5,2290.5,2550.5,2666.0,2661.0,2327.5,1736.0,6.0,2021-06-01,California,zone2,1
1015.5,1448.0,1763.0,2219.5,2916.5,3244.5,3504.0,3513.5,4060.0,3344.0,1.0,2021-06-01,California,zone2,1
1148.0,1692.0,2201.0,2597.0,3239.0,3565.5,3856.0,3764.5,3841.5,3167.5,1.0,2021-06-01,California,zone2,1
645.0,1054.0,1155.0,1587.5,3006.5,3541.0,3762.0,3773.5,2729.5,1920.5,4.0,2021-06-01,California,zone2,1
1515.0,2108.0,2692.0,3072.0,3355.0,3500.0,3704.0,3714.5,4709.0,4569.0,1.0,2021-06-01,California,zone2,1
796.0,1281.0,1492.0,1873.0,2490.5,2740.5,2898.0,2947.5,2742.5,2098.5,6.0,2021-06-01,California,zone2,1
588.0,951.5,1134.0,1539.0,3005.0,3541.5,3888.0,3878.5,2491.0,1587.0,5.0,2021-06-01,California,zone2,1
524.0,841.5,915.0,1317.5,2580.5,3072.0,3332.0,3404.0,2596.0,1793.5,5.0,2021-06-01,California,zone2,1
418.0,684.0,346.0,976.0,3959.0,4875.0,4892.0,4989.0,1921.0,859.0,3.0,2021-06-01,California,zone2,1
1111.0,1564.0,1813.0,2353.5,3355.0,3736.5,3974.0,3995.0,3664.5,3223.5,1.0,2021-06-01,California,zone2,1
169.0,348.0,209.5,450.5,2477.5,3780.0,3944.0,3900.5,1313.0,605.0,6.0,2021-06-01,California,zone2,1
1162.0,1421.0,1588.0,1961.5,2622.5,2816.0,3113.0,3040.5,3738.5,3344.5,6.0,2021-06-01,California,zone2,1
