B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,class_label,date,state,zone,csv_id
506.0,672.0,1076.0,1266.0,1454.0,1625.0,2002.0,2037.0,3207.0,2559.0,5.0,2021-01-21,California,zone2,3
756.0,1166.0,1590.0,1778.5,1840.5,1945.0,2025.0,2060.5,3006.5,2683.5,1.0,2021-01-21,California,zone2,3
573.0,677.0,931.0,1045.0,1203.5,1320.5,1632.0,1632.0,2643.0,2071.0,6.0,2021-01-21,California,zone2,3
614.5,790.0,1106.0,1257.0,1446.5,1593.0,1889.0,1893.5,3088.5,2539.5,6.0,2021-01-21,California,zone2,3
262.5,355.5,386.0,511.5,613.5,676.5,753.0,754.5,1121.0,875.5,6.0,2021-01-21,California,zone2,3
529.5,641.0,771.5,928.0,1193.5,1274.0,1566.0,1461.5,2349.5,2115.0,6.0,2021-01-21,California,zone2,3
664.5,821.0,1095.0,1245.0,1362.0,1488.0,1672.0,1659.0,3169.0,2827.0,6.0,2021-01-21,California,zone2,3
441.0,620.0,648.5,941.5,1300.0,1394.5,1578.0,1588.0,2168.0,1972.0,1.0,2021-01-21,California,zone2,3
715.5,996.5,1153.0,1579.5,1917.0,2053.0,2286.0,2246.0,2638.5,2259.5,1.0,2021-01-21,California,zone2,3
619.0,877.0,1172.0,1370.5,1551.0,1743.0,1997.0,2040.5,3141.5,2548.5,5.0,2021-01-21,California,zone2,3
560.0,662.5,770.5,872.0,1002.0,1097.5,1359.5,1184.5,1507.0,1370.0,6.0,2021-01-21,California,zone2,3
107.0,560.0,176.0,1021.0,4364.0,4943.0,5308.0,5006.0,2004.0,937.0,3.0,2021-01-21,California,zone2,3
569.0,800.5,1262.0,1555.0,1758.0,1971.0,2303.0,2321.0,2728.0,2013.5,5.0,2021-01-21,California,zone2,3
560.0,823.5,1050.5,1350.0,1731.5,1880.0,2071.0,2126.5,2842.0,2094.5,6.0,2021-01-21,California,zone2,3
686.5,1012.0,1318.0,1460.5,1515.0,1610.0,1754.0,1701.5,2221.5,1871.5,6.0,2021-01-21,California,zone2,3
582.0,903.0,1045.0,1258.0,1571.0,1693.0,1807.0,1791.5,2052.0,1675.0,6.0,2021-01-21,California,zone2,3
455.5,749.0,679.0,1148.5,1822.5,1973.5,2119.0,2110.0,1907.5,1337.0,6.0,2021-01-21,California,zone2,3
798.0,1218.0,1820.0,1925.0,2056.0,2162.0,2438.0,2334.0,3432.0,3173.0,1.0,2021-01-21,California,zone2,3
682.0,1030.0,1369.0,1615.0,1871.0,2036.0,2283.0,2266.0,2947.5,2415.5,4.0,2021-01-21,California,zone2,3
651.5,828.0,1075.0,1258.0,1379.0,1492.0,1653.0,1695.0,2608.5,2345.0,1.0,2021-01-21,California,zone2,3
632.0,766.0,988.0,1119.5,1183.0,1308.0,1474.0,1519.5,2662.5,2373.5,1.0,2021-01-21,California,zone2,3
214.0,547.0,410.0,1067.0,3507.0,4090.0,4252.0,4253.0,1891.0,991.0,3.0,2021-01-21,California,zone2,3
662.0,823.0,1049.0,1249.5,1428.0,1562.0,1789.0,1840.5,2891.0,2289.5,5.0,2021-01-21,California,zone2,3
563.0,820.0,925.0,1262.0,1577.0,1723.0,1928.0,1917.0,2399.0,2116.5,1.0,2021-01-21,California,zone2,3
583.0,874.5,1143.0,1264.5,1292.5,1365.5,1442.0,1437.5,2007.0,1862.0,6.0,2021-01-21,California,zone2,3
414.0,558.0,847.0,1016.0,1160.0,1304.0,1494.0,1558.0,2651.0,2346.0,1.0,2021-01-21,California,zone2,3
140.0,366.0,177.5,666.5,2869.5,3726.0,4058.0,3861.0,1380.5,677.5,6.0,2021-01-21,California,zone2,3
801.0,1118.0,1547.0,1775.0,2023.5,2235.0,2533.0,2573.5,3780.0,3043.0,6.0,2021-01-21,California,zone2,3
639.0,800.0,1001.0,1237.0,1381.0,1500.0,1652.0,1709.0,2913.5,2795.5,1.0,2021-01-21,California,zone2,3
600.0,922.0,1364.0,1650.0,1776.0,1900.0,1980.0,2220.0,3380.0,2925.0,1.0,2021-01-21,California,zone2,3
620.0,941.0,1286.0,1471.5,1552.5,1696.0,1826.0,1825.0,2749.0,2389.5,5.0,2021-01-21,California,zone2,3
579.0,963.0,1344.0,1628.0,2110.0,2301.0,2476.0,2475.0,2820.0,2387.0,6.0,2021-01-21,California,zone2,3
423.0,626.0,826.0,891.0,902.0,940.0,980.0,977.0,1685.0,1817.0,1.0,2021-01-21,California,zone2,3
489.0,623.0,871.5,1059.0,1169.5,1343.5,1583.0,1692.0,2722.0,2244.0,1.0,2021-01-21,California,zone2,3
816.0,1178.0,1742.0,1961.0,2137.0,2318.0,2588.0,2584.0,3397.0,2946.0,4.0,2021-01-21,California,zone2,3
636.0,850.0,1141.0,1264.5,1307.5,1417.5,1593.0,1593.0,2471.5,2299.0,6.0,2021-01-21,California,zone2,3
152.0,549.0,231.0,1063.0,4030.0,4569.0,4608.0,4688.0,1964.0,849.0,3.0,2021-01-21,California,zone2,3
547.0,803.0,927.0,1071.5,1260.0,1325.0,1397.0,1341.0,1568.0,1238.5,6.0,2021-01-21,California,zone2,3
653.0,740.5,879.0,947.0,970.0,1029.0,1102.0,1133.0,1888.5,1863.5,6.0,2021-01-21,California,zone2,3
632.0,904.5,1215.0,1391.0,1508.0,1653.0,1845.0,1856.0,3357.5,3152.5,1.0,2021-01-21,California,zone2,3
386.0,776.5,816.0,1374.5,2193.5,2368.5,2598.0,2523.5,2433.0,1839.5,1.0,2021-01-21,California,zone2,3
546.5,790.0,1176.0,1444.0,1681.5,1832.5,2074.0,2104.5,2680.5,2204.5,4.0,2021-01-21,California,zone2,3
1065.5,1486.0,1992.0,2254.0,2325.5,2484.5,2681.0,2624.5,3598.5,3578.0,1.0,2021-01-21,California,zone2,3
883.5,1090.0,1261.0,1383.0,1423.5,1489.0,1657.0,1644.0,2686.5,2535.0,6.0,2021-01-21,California,zone2,3
389.5,596.0,863.0,1034.0,1177.5,1305.0,1508.0,1511.0,2311.0,1922.0,5.0,2021-01-21,California,zone2,3
425.0,644.5,846.5,1112.5,1300.0,1479.0,1667.0,1772.5,2860.5,2406.0,5.0,2021-01-21,California,zone2,3
148.0,450.0,201.0,845.0,3061.0,3456.0,3516.0,3620.0,1603.0,704.0,3.0,2021-01-21,California,zone2,3
646.0,854.5,1150.0,1310.5,1361.5,1481.5,1659.0,1679.0,2565.5,2492.5,1.0,2021-01-21,California,zone2,3
602.0,788.5,995.0,1086.0,1164.0,1258.0,1428.0,1416.5,2622.5,2389.5,6.0,2021-01-21,California,zone2,3
543.5,768.5,811.5,1065.0,1192.5,1288.5,1426.0,1443.0,2137.5,1634.0,6.0,2021-01-21,California,zone2,3
538.0,777.0,1212.0,1461.0,1631.0,1903.0,2120.0,2225.0,3211.0,2542.0,1.0,2021-01-21,California,zone2,3
441.5,590.0,675.0,870.0,1219.5,1330.5,1475.0,1476.0,1773.5,1375.0,6.0,2021-01-21,California,zone2,3
622.0,822.0,1023.0,1279.5,1543.0,1684.5,1876.0,1826.0,2485.0,2264.0,1.0,2021-01-21,California,zone2,3
653.0,927.0,1318.0,1487.0,1604.5,1748.0,2010.0,2015.5,3484.5,3194.0,1.0,2021-01-21,California,zone2,3
508.0,734.0,708.0,977.0,1095.0,1187.0,1323.0,1298.0,1946.5,1436.5,6.0,2021-01-21,California,zone2,3
633.0,851.0,1077.0,1291.5,1499.0,1632.0,1831.0,1837.5,2665.0,2455.0,1.0,2021-01-21,California,zone2,3
805.5,1261.0,1638.0,1781.0,1853.5,1975.0,2153.0,2077.0,2872.0,2525.0,6.0,2021-01-21,California,zone2,3
943.0,1339.5,1373.0,1993.5,2845.5,2988.0,3164.0,3126.5,3049.0,2628.5,1.0,2021-01-21,California,zone2,3
1013.5,1442.0,1912.0,2279.5,2510.0,2666.0,2958.0,2923.5,3461.5,2802.5,4.0,2021-01-21,California,zone2,3
185.0,407.0,466.0,716.0,1743.0,1995.0,2048.0,2060.0,943.0,704.0,6.0,2021-01-21,California,zone2,3
819.5,1087.5,1461.0,1662.5,1686.0,1755.0,2026.0,2000.0,3314.5,2841.0,6.0,2021-01-21,California,zone2,3
706.0,910.0,1166.5,1351.0,1471.5,1618.5,1839.0,1860.0,3137.0,2736.0,5.0,2021-01-21,California,zone2,3
511.0,688.0,805.0,1198.0,1316.0,1426.0,1417.0,1618.0,2382.0,1914.5,4.0,2021-01-21,California,zone2,3
558.0,732.5,1126.0,1341.0,1552.5,1774.0,2163.0,2186.0,2946.5,2167.0,5.0,2021-01-21,California,zone2,3
619.5,872.0,1103.0,1209.5,1255.0,1298.0,1428.0,1379.5,2054.5,1764.0,4.0,2021-01-21,California,zone2,3
499.5,611.5,851.0,984.0,1115.5,1246.5,1429.0,1496.0,2682.5,2284.0,1.0,2021-01-21,California,zone2,3
656.5,882.5,1090.5,1375.0,1555.0,1666.5,1837.0,1900.5,2850.5,2642.0,1.0,2021-01-21,California,zone2,3
571.0,910.0,1180.0,1574.0,1997.0,2140.0,2288.0,2318.0,2389.0,1884.0,3.0,2021-01-21,California,zone2,3
439.0,694.0,1158.0,1238.0,1319.0,1420.0,1566.0,1592.0,2464.0,2316.0,6.0,2021-01-21,California,zone2,3
526.0,769.5,1105.0,1267.5,1364.5,1490.0,1596.0,1734.5,2612.5,2223.0,4.0,2021-01-21,California,zone2,3
343.0,630.5,417.0,946.0,2691.0,3113.5,3280.0,3256.0,1767.5,945.5,6.0,2021-01-21,California,zone2,3
387.0,747.5,669.5,1329.5,2697.0,2908.0,2934.0,2992.5,2355.5,1614.0,6.0,2021-01-21,California,zone2,3
483.5,671.0,762.0,1022.5,1192.5,1331.5,1495.0,1496.5,2199.0,1893.0,4.0,2021-01-21,California,zone2,3
497.0,774.5,1148.0,1303.5,1403.0,1502.5,1615.0,1656.5,2477.5,2240.0,1.0,2021-01-21,California,zone2,3
759.5,1050.0,1598.0,1926.5,2101.5,2334.5,2613.0,2726.0,3452.5,2548.0,1.0,2021-01-21,California,zone2,3
1103.0,1507.0,1947.0,2195.5,2295.5,2418.5,2569.0,2653.0,3797.5,3166.0,6.0,2021-01-21,California,zone2,3
814.5,1190.0,1438.0,1583.0,1658.0,1720.5,1836.0,1766.0,2175.0,1817.5,6.0,2021-01-21,California,zone2,3
