B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,class_label,date,state,zone,csv_id
494.5,725.0,813.5,1172.5,2206.0,2677.5,2854.0,2963.0,2050.5,1428.0,5.0,2021-06-11,California,zone2,2
615.0,1009.5,920.0,1702.5,3638.5,4539.5,4730.0,4662.0,3028.5,2191.5,1.0,2021-06-11,California,zone2,2
774.5,1155.0,1344.0,1916.0,3124.5,3584.0,3800.0,4027.0,3517.0,2205.5,6.0,2021-06-11,California,zone2,2
1028.0,1345.0,1714.0,1934.0,1967.0,2151.0,2337.0,2380.0,4170.5,3940.0,6.0,2021-06-11,California,zone2,2
565.0,747.0,1016.0,1132.0,1221.0,1364.5,1466.0,1550.5,2707.5,2439.0,6.0,2021-06-11,California,zone2,2
832.0,1316.0,1474.0,2059.5,3506.5,4045.5,4298.0,4378.5,3337.0,2224.0,6.0,2021-06-11,California,zone2,2
1120.0,1509.0,2080.0,2340.5,2435.0,2601.0,2827.0,2883.5,4245.0,3496.0,6.0,2021-06-11,California,zone2,2
321.0,824.5,357.5,1305.0,4444.0,5393.5,5638.0,5552.0,2550.5,1286.5,1.0,2021-06-11,California,zone2,2
704.5,1115.0,1038.0,1764.5,3256.0,3732.0,3944.0,4014.0,2639.0,1855.5,1.0,2021-06-11,California,zone2,2
541.5,795.0,982.0,1349.5,2370.5,2905.0,3038.0,3231.5,2760.0,1772.5,5.0,2021-06-11,California,zone2,2
785.5,1185.0,1674.0,1935.0,2194.5,2383.5,2431.0,2566.5,3260.5,2937.5,6.0,2021-06-11,California,zone2,2
494.5,706.5,541.0,1092.5,3830.5,4747.5,4714.0,4888.5,2091.5,1094.5,3.0,2021-06-11,California,zone2,2
581.5,789.5,845.0,1238.0,2077.5,2452.5,2590.0,2669.0,2133.0,1644.0,5.0,2021-06-11,California,zone2,2
1133.0,1703.0,2317.0,2781.0,3173.5,3370.0,3441.5,3551.5,4415.0,3648.5,6.0,2021-06-11,California,zone2,2
402.5,739.0,436.5,1132.0,4891.0,5977.0,6062.0,6063.0,2118.5,844.0,6.0,2021-06-11,California,zone2,2
1549.0,2243.0,3586.0,4227.5,4443.0,4748.0,5150.0,5433.5,5341.0,3504.0,6.0,2021-06-11,California,zone2,2
1572.0,1980.0,2522.0,2717.5,2762.0,2945.0,3070.0,3158.0,4438.5,4286.5,6.0,2021-06-11,California,zone2,2
1183.0,1796.0,2689.0,3015.5,3119.5,3289.0,3424.0,3517.5,4453.0,3604.0,1.0,2021-06-11,California,zone2,2
698.0,1038.0,1144.0,1622.5,2529.0,2851.0,3024.0,3136.0,2898.0,2058.0,4.0,2021-06-11,California,zone2,2
649.0,1053.0,919.0,1541.0,3051.5,3429.5,3516.0,3696.5,2700.0,2280.5,6.0,2021-06-11,California,zone2,2
1114.0,1553.0,1717.0,2255.0,3513.0,3960.5,4130.0,4167.5,3695.5,3059.5,1.0,2021-06-11,California,zone2,2
769.0,1180.0,1072.0,1730.0,3500.5,4033.5,4142.0,4247.0,3160.5,2305.0,1.0,2021-06-11,California,zone2,2
957.0,1329.0,1591.0,2125.0,2927.5,3241.0,3386.0,3509.0,3918.5,2960.0,3.0,2021-06-11,California,zone2,2
470.5,682.0,716.0,1126.5,2469.5,3045.0,3234.0,3391.0,2353.0,1506.5,5.0,2021-06-11,California,zone2,2
909.0,1289.0,1399.0,1934.5,3041.0,3505.5,3640.0,3741.0,3339.5,2802.0,1.0,2021-06-11,California,zone2,2
504.0,886.5,630.0,1373.5,4163.5,5125.5,5192.0,5206.0,1896.5,1101.5,6.0,2021-06-11,California,zone2,2
503.5,978.5,882.0,1701.5,3820.5,4575.5,4782.0,4905.5,2892.0,1639.5,1.0,2021-06-11,California,zone2,2
1121.0,1558.0,1955.0,2173.5,2315.0,2445.5,2561.0,2588.5,3395.0,2989.5,6.0,2021-06-11,California,zone2,2
