pixel_id,label,label_name,zone,timestep,date_str,longitude,latitude,B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,valid
0,0,Others,california,1,2021-01-11,-117.76711253868001,39.76549810329783,876.0,1076.0,1356.0,1600.0,1648.0,1757.0,1742.0,1848.0,1988.0,1619.0,1
1,0,Others,california,1,2021-01-11,-118.38245850830188,35.78281729115393,313.5,402.5,483.0,576.0,910.0,1145.5,1137.0,1147.0,1035.5,898.5,1
2,0,Others,california,1,2021-01-11,-121.34150905419158,40.46663318255312,142.0,428.5,339.5,502.0,1559.0,1933.5,2304.5,1891.0,698.0,436.0,1
3,0,Others,california,1,2021-01-11,-121.3882214489658,39.80053239937849,203.0,325.0,565.0,733.5,895.0,974.5,1061.0,1119.5,1582.0,1113.0,1
4,0,Others,california,1,2021-01-11,-118.84868414075991,39.49375772985167,1441.0,1816.0,2452.0,2683.5,2755.5,2949.0,3181.0,3198.5,2992.5,2072.5,1
5,0,Others,california,1,2021-01-11,-120.70550183303496,36.1771777008824,359.5,484.0,697.5,1220.5,1500.5,1609.0,1307.0,1896.0,2450.0,1671.0,1
6,0,Others,california,1,2021-01-11,-121.96134660023405,38.63945989465401,344.0,523.0,735.0,836.0,901.0,1019.0,1136.0,1111.0,1867.0,1525.0,1
7,0,Others,california,1,2021-01-11,-120.64217060550453,39.47983384294782,1068.0,745.0,496.5,468.5,1142.0,1294.0,1399.5,1478.0,180.5,142.5,1
8,0,Others,california,1,2021-01-11,-121.25392331398993,38.119784502790864,1160.0,1568.0,1878.0,1937.0,2072.0,2110.0,2474.0,2117.0,2832.0,2610.0,1
9,0,Others,california,1,2021-01-11,-119.16219617491763,36.37301043282046,563.0,857.5,815.0,1278.0,2457.5,2723.5,2982.0,2925.5,2717.5,2056.0,1
10,0,Others,california,1,2021-01-11,-120.03670610400798,40.17468071521427,848.0,1096.0,1406.0,1631.0,1698.5,1794.0,1807.0,1947.5,2751.0,2459.0,1
11,0,Others,california,1,2021-01-11,-121.93439714171046,38.3605329989349,460.0,711.0,816.0,1131.0,1486.0,1723.0,1730.0,1689.0,1540.0,1200.0,1
12,0,Others,california,1,2021-01-11,-118.8855150674088,38.03758865429393,1378.0,1610.0,1951.0,1992.5,2046.0,2098.5,2167.0,2123.0,2525.0,2263.0,1
13,0,Others,california,1,2021-01-11,-119.60506560998854,36.00919274275205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14,0,Others,california,1,2021-01-11,-121.78392933162044,38.32549870285424,191.0,570.0,317.0,1101.0,3475.5,4052.0,4464.0,4305.0,2329.5,1167.5,1
15,0,Others,california,1,2021-01-11,-120.60668715178181,38.24375201199936,225.5,369.0,402.0,806.0,1324.0,1563.0,1421.5,1753.0,1764.0,1265.0,1
16,0,Others,california,1,2021-01-11,-119.99762938914877,35.979099180734046,1344.0,1630.0,2014.0,2230.0,2265.0,2369.5,2479.0,2493.5,3559.0,3068.0,1
17,0,Others,california,1,2021-01-11,-119.5610481610667,39.47085069010663,829.5,972.5,1231.5,1420.0,1498.5,1556.5,1580.5,1653.5,1888.5,1561.0,1
18,0,Others,california,1,2021-01-11,-119.44291970120497,38.45440694612539,701.5,915.0,1150.5,1027.0,1522.0,1693.0,1864.0,1847.0,1529.0,1131.0,1
