pixel_id,label,label_name,zone,timestep,date_str,longitude,latitude,B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,valid,elevation,slope,aspect,clay,sand,org_carbon,ph,month,temp,precip
0,0,Others,california,28,2021-10-08,-117.76711253868,39.76549810329783,1070.0,1356.0,1744.0,1933.0,2039.0,2165.0,2146.0,2260.0,2364.0,2021.0,1,1825.0,3.6781292,319.06488,16.0,53.0,2.0,77.0,10,284.76710584086754,0.0758044978056489
1,0,Others,california,28,2021-10-08,-118.38245850830188,35.78281729115393,602.0,782.0,806.0,1338.0,2375.0,2613.0,2980.0,2863.0,2245.0,1437.0,1,1703.0,34.723766,16.733671,13.0,61.0,4.0,71.0,10,285.44192102903963,0.0281470676336823
2,0,Others,california,28,2021-10-08,-121.34150905419158,40.46663318255312,114.0,226.0,350.0,461.0,596.0,823.0,822.0,854.0,966.0,690.0,1,653.0,20.65733,9.055447,22.0,37.0,4.0,70.0,10,289.06461088119016,0.0260866244707642
3,0,Others,california,28,2021-10-08,-121.3882214489658,39.80053239937849,299.5,436.5,515.0,818.5,1422.5,1644.0,1745.5,1826.5,1604.5,986.0,1,,,,,,,,10,,
4,0,Others,california,28,2021-10-08,-118.84868414075991,39.49375772985167,896.0,1146.0,1344.0,1397.0,1588.0,1658.0,2026.0,1752.0,1595.0,990.0,1,2028.0,10.166911,353.18582,6.0,57.0,15.0,55.0,10,279.1561032367009,0.160871606079155
5,0,Others,california,28,2021-10-08,-120.70550183303496,36.1771777008824,331.5,472.5,665.5,1212.0,1785.5,2043.5,2011.0,2326.0,2578.5,1654.5,1,1224.0,19.318403,226.1588,22.0,41.0,11.0,53.0,10,285.2976155434885,0.2988435586367188
6,0,Others,california,28,2021-10-08,-121.96134660023404,38.63945989465401,674.0,983.0,1281.0,1400.0,1479.0,1586.5,1748.0,1757.5,2594.0,2245.0,1,,,,,,,,10,,
7,0,Others,california,28,2021-10-08,-120.64217060550452,39.47983384294782,194.0,301.0,232.0,511.0,1467.5,1741.0,1928.5,1895.0,888.5,481.5,1,1221.0,1.2017157,270.0,21.0,48.0,1.0,81.0,10,285.14183282339445,0.0721776445780335
8,0,Others,california,28,2021-10-08,-121.25392331398992,38.119784502790864,1259.0,1662.0,2042.0,2067.0,2196.5,2354.5,2518.0,2410.0,3041.0,2835.0,1,796.0,16.833319,96.14287,23.0,44.0,3.0,71.0,10,288.7084727133474,0.0337614824448166
9,0,Others,california,28,2021-10-08,-119.16219617491764,36.37301043282046,512.0,837.5,989.5,1525.0,2045.5,2288.5,2462.0,2501.5,3405.0,2836.5,1,44.0,0.92740995,-0.0,31.0,31.0,2.0,73.0,10,290.2541453863985,0.1236720790539323
10,0,Others,california,28,2021-10-08,-120.03670610400798,40.17468071521427,796.5,1031.0,1245.0,1425.5,1499.0,1582.5,1706.0,1735.0,2417.5,2134.5,1,1749.0,9.017388,336.64218,13.0,50.0,12.0,58.0,10,279.5102095245033,0.2490939309273301
11,0,Others,california,28,2021-10-08,-121.93439714171046,38.3605329989349,1009.5,1211.0,1307.0,1498.5,1856.0,1873.5,2164.0,2007.5,1904.5,1544.0,1,,,,,,,,10,,
12,0,Others,california,28,2021-10-08,-118.8855150674088,38.03758865429393,2402.0,2491.0,2627.0,2744.5,2736.0,2781.0,2776.0,2763.0,2718.5,2383.0,1,18.0,3.6514301,104.69441,23.0,39.0,2.0,74.0,10,290.0810943111297,0.1538506557617722
13,0,Others,california,28,2021-10-08,-119.60506560998854,36.00919274275205,540.5,744.5,713.5,1217.0,2431.5,2837.0,3058.0,3285.5,2098.0,1183.5,1,53.0,11.744017,128.53056,21.0,41.0,7.0,51.0,10,287.7317658291068,0.111940782276207
14,0,Others,california,28,2021-10-08,-121.78392933162044,38.32549870285424,365.0,723.0,539.0,1315.0,3349.0,3974.0,4380.0,4382.0,2507.0,1309.0,1,124.0,0.92740995,-0.0,21.0,44.0,2.0,77.0,10,290.99122430944954,0.0615098734770356
15,0,Others,california,28,2021-10-08,-120.6066871517818,38.24375201199936,344.0,479.0,598.5,1025.5,1558.5,1766.0,1821.0,2082.5,1926.0,1253.5,1,1226.0,1.8543341,-0.0,20.0,41.0,2.0,80.0,10,284.5874262163716,0.1305418272886811
