pixel_id,label,label_name,zone,timestep,date_str,longitude,latitude,B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,valid,elevation,landforms,clay,org_carbon,ph,month,temp,precip,solar_rad
0,0,Others,california,10,2021-04-11,-117.76711253868,39.76549810329783,1107.0,1345.0,1618.0,1808.5,2056.0,2167.0,2218.0,2231.0,2668.5,2483.0,1,1825.0,22.0,16.0,2.0,77.0,4,285.8264360215929,0.0047618291091744,770304590.0
1,0,Others,california,10,2021-04-11,-118.38245850830188,35.78281729115393,615.0,894.0,936.0,1447.0,2559.0,2826.0,3400.0,3105.0,2785.0,1968.0,1,1703.0,23.0,13.0,4.0,71.0,4,285.0793711344401,0.0121699413966958,804464604.0
2,0,Others,california,10,2021-04-11,-121.34150905419158,40.46663318255312,192.5,358.0,360.5,876.0,1410.5,1660.0,1706.5,1764.5,402.5,235.0,1,653.0,32.0,22.0,4.0,70.0,4,288.1261728922526,0.0013722023677651,790994408.0
3,0,Others,california,10,2021-04-11,-121.3882214489658,39.80053239937849,716.0,890.5,927.5,1386.5,1963.5,2205.5,2196.0,2373.0,2348.5,1560.0,1,,,,,,4,,,
4,0,Others,california,10,2021-04-11,-118.84868414075991,39.49375772985167,2654.0,3074.0,3556.0,3699.0,4080.0,4302.0,4604.0,4432.0,4207.0,2996.0,1,2028.0,32.0,6.0,15.0,55.0,4,277.0799814860026,0.0253889403056923,766487610.0
5,0,Others,california,10,2021-04-11,-120.70550183303496,36.1771777008824,342.5,558.5,573.5,1037.5,1904.0,2156.5,2198.0,2426.0,2372.0,1580.5,1,1224.0,21.0,22.0,11.0,53.0,4,285.59607849121096,0.0288794777107064,752099964.0
6,0,Others,california,10,2021-04-11,-121.96134660023404,38.63945989465401,589.0,874.0,1130.0,1256.5,1331.5,1462.5,1539.0,1596.5,2501.0,2135.5,1,,,,,,4,,,
7,0,Others,california,10,2021-04-11,-120.64217060550452,39.47983384294782,3654.0,3520.0,3606.0,3899.0,4877.0,5026.0,5214.0,4837.5,863.0,556.5,1,1221.0,41.0,21.0,1.0,81.0,4,286.97159661187067,0.0016126922082726,772964008.0
8,0,Others,california,10,2021-04-11,-121.25392331398992,38.119784502790864,1282.0,1684.0,2067.0,2202.5,2290.0,2416.0,2524.0,2600.5,3185.5,2893.5,1,796.0,32.0,23.0,3.0,71.0,4,288.31697150336373,0.0024665734481637,782578640.0
9,0,Others,california,10,2021-04-11,-119.16219617491764,36.37301043282046,684.5,1085.0,1206.0,1822.5,2584.5,2820.0,3158.0,3182.0,3686.0,2838.5,1,44.0,34.0,31.0,2.0,73.0,4,290.6460215250651,0.0078939935874764,756019142.0
