pixel_id,label,label_name,zone,timestep,date_str,longitude,latitude,B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,valid,elevation,landforms,clay,org_carbon,ph,month,temp,precip,solar_rad
0,0,Others,california,35,2021-12-17,-117.76711253868,39.76549810329783,7635.5,7553.5,7561.5,8085.5,7883.5,7615.5,7434.5,7380.5,793.5,809.5,1,1825.0,22.0,16.0,2.0,77.0,12,272.45313041440903,0.0785114898331293,260556328.0
1,0,Others,california,35,2021-12-17,-118.38245850830188,35.78281729115393,1057.5,800.5,376.5,545.5,872.5,908.0,1020.0,941.0,398.5,296.5,1,1703.0,23.0,13.0,4.0,71.0,12,276.38156308409987,0.1891696139223704,291164736.0
2,0,Others,california,35,2021-12-17,-121.34150905419158,40.46663318255312,878.0,947.0,898.0,1088.0,1263.0,1414.0,1967.0,1563.0,775.0,596.0,1,653.0,32.0,22.0,4.0,70.0,12,281.50211342432164,0.1194962545282969,272016668.0
3,0,Others,california,35,2021-12-17,-121.3882214489658,39.80053239937849,2118.0,2003.0,2012.0,1988.0,1967.0,2108.0,2376.0,2198.0,1267.0,953.0,1,,,,,,12,,,
4,0,Others,california,35,2021-12-17,-118.84868414075991,39.49375772985167,850.5,1107.0,1529.0,1728.0,1792.0,1896.5,2045.0,2047.5,2015.0,1406.5,1,2028.0,32.0,6.0,15.0,55.0,12,270.9381564560757,0.2946776284821162,206177252.0
5,0,Others,california,35,2021-12-17,-120.70550183303496,36.1771777008824,242.5,282.0,331.0,919.5,1590.5,1645.0,1650.0,2014.0,1596.5,926.5,1,1224.0,21.0,22.0,11.0,53.0,12,276.418942851405,0.4320583774693141,198039092.0
6,0,Others,california,35,2021-12-17,-121.96134660023404,38.63945989465401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,12,,,
7,0,Others,california,35,2021-12-17,-120.64217060550452,39.47983384294782,1602.5,1249.5,737.5,762.5,1365.0,1162.0,1263.0,1304.0,11.5,5.5,1,1221.0,41.0,21.0,1.0,81.0,12,275.02865124774235,0.0612832291967997,249480628.0
8,0,Others,california,35,2021-12-17,-121.25392331398992,38.119784502790864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,796.0,32.0,23.0,3.0,71.0,12,281.1156624414588,0.1061307474024424,247482132.0
9,0,Others,california,35,2021-12-17,-119.16219617491764,36.37301043282046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,44.0,34.0,31.0,2.0,73.0,12,281.6017149238176,0.1572992189772257,199561216.0
10,0,Others,california,35,2021-12-17,-120.03670610400798,40.17468071521427,4432.0,4488.0,4492.0,4286.0,4268.0,4221.0,4652.0,4215.0,1044.0,900.0,1,1749.0,32.0,13.0,12.0,58.0,12,271.9976480135353,0.463948859179748,200564456.0
11,0,Others,california,35,2021-12-17,-121.93439714171046,38.3605329989349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,12,,,
12,0,Others,california,35,2021-12-17,-118.8855150674088,38.03758865429393,3720.0,3636.0,3352.0,3510.0,3307.0,3164.0,3100.0,3012.0,448.0,436.0,1,18.0,24.0,23.0,2.0,74.0,12,281.40418153168054,0.1883242561466822,204560372.0
13,0,Others,california,35,2021-12-17,-119.60506560998854,36.00919274275205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,53.0,42.0,21.0,7.0,51.0,12,283.1080967072518,0.1989052130825648,239428280.0
